player_name,avg_release_spin_rate,avg_release_speed,avg_effective_speed,avg_vx0,avg_vy0,avg_vz0,age,height,weight,bats,throws,recurrence,event,num_games
"Skubal, Tarik",2045.775754073112,92.06208301849647,92.12250643060432,-5.683379532337251,-133.87017662031815,-5.4849263223348315,27.607194463457294,75.0,240.0,0.0,0.0,0,0.0,36
"Smeltzer, Devin",2215.310344827586,79.2344827586207,78.61379310344829,-8.239994102111716,-115.10910347391513,0.0691606198022629,28.525667351129364,75.0,195.0,0.0,0.0,0,0.0,1
"Smith, Dominic",1043.8839285714287,47.52916666666667,45.80146825396826,-2.686809630166517,-68.44692878048009,6.893945647545131,29.102441250285192,72.0,222.0,0.0,0.0,0,0.0,3
"Smith, Pavin",1878.5882352941176,73.62941176470588,72.3529411764706,-7.291499295511912,-107.00208549642278,0.9091760046587266,28.33675564681725,74.0,208.0,0.0,0.0,0,0.0,1
"Smith-Shawver, AJ",1898.8777184177864,89.54971669095032,90.31852764094144,6.291051422434857,-130.16889990988386,-4.791335148875603,21.562400182523387,75.0,205.0,0.0,0.0,0,0.0,3
"Snead, Kirby",2363.749660629774,89.57560654623154,89.12131212222123,-8.170993405908696,-130.17245313667192,-1.3221166832771993,29.613050422085326,73.0,218.0,0.0,0.0,0,0.0,12
"Soriano, George",2274.0192484416157,88.76305188261983,88.98302280244843,5.013360704447311,-129.17739185219455,-1.7343939821571026,25.22338124572211,74.0,210.0,0.0,0.0,0,0.0,25
"Soriano, José",2062.5102381203646,94.34920149468337,94.78132537924115,4.733309808642527,-137.24500739885946,-4.892421645013531,25.604722792607802,75.0,220.0,0.0,0.0,0,0.0,24
"Soto, Gregory",2360.5746905994233,92.71412815818879,93.17047178674491,-6.854937477678924,-134.80779078445644,-4.315190499305526,29.375519372222385,73.0,234.0,0.0,0.0,0,0.0,71
"Speas, Alex",2653.4102564102564,92.87692307692308,92.98974358974358,4.690733934424356,-135.06963123802316,-5.953569000424945,26.24229979466119,75.0,225.0,0.0,0.0,0,0.0,1
"Stanek, Ryne",2044.502125779178,94.21889423822454,93.80269072288982,3.788372614111222,-137.03737094900416,-6.6650054472144244,32.92633118618323,76.0,226.0,0.0,0.0,0,0.0,73
"Stashak, Cody",2114.25,82.3,81.625,1.55572418501168,-119.71625306814387,-4.327411297819647,29.79420488250057,74.0,180.0,0.0,0.0,0,0.0,3
"Stephens, Jackson",2207.881121679441,87.69217225351679,86.95170861613877,2.4255745508669024,-127.67920766750179,-2.7424596365263056,29.92927218799909,74.0,220.0,0.0,0.0,0,0.0,6
"Strahm, Matt",2533.848568949565,90.4936220669154,90.1523438975408,-7.577764727349499,-131.51479648925945,-2.876605820785595,32.62974370674576,74.0,190.0,0.0,0.0,0,0.0,72
"Strickland, Hunter",2547.5475886057084,88.09941634785524,87.4279793247451,7.2467446106730975,-128.05265785443123,-3.7887164781948437,35.75434994055982,75.0,225.0,0.0,0.0,0,0.0,76
"Stroman, Marcus",2387.631801418928,86.71516365935152,85.92224759750623,3.622860063037665,-126.25800230910357,-1.74041497632521,33.14115387163013,67.0,180.0,0.0,0.0,0,0.0,31
"Strzelecki, Peter",2389.768430445003,88.08307967346275,88.82760853931015,6.161761402531392,-128.15768409841007,-0.8644672228725903,29.66023271731691,74.0,195.0,0.0,0.0,0,0.0,10
"Stubbs, Garrett",1478.01375,60.16228409090909,59.23679545454546,3.5645236661840265,-87.3399837254928,2.22013362217929,31.19644079397673,70.0,170.0,0.0,0.0,0,0.0,4
"Suarez, Robert",2340.736218438839,98.0437213595276,98.55683882681078,4.64714001856146,-142.51354711722854,-7.6341289031840684,33.33876935591068,74.0,210.0,0.0,0.0,0,0.0,69
"Suero, Wander",2392.6666666666665,88.38571428571429,89.1,9.339481886281305,-128.32967481054905,-5.425086777245966,32.53661875427789,76.0,216.0,0.0,0.0,0,0.0,2
"Sulser, Cole",2153.81621561963,88.31987915500586,88.76939293068402,5.97858209206099,-128.42757456970665,-4.441736451804332,34.30029245224317,73.0,190.0,0.0,0.0,0,0.0,11
"Tate, Dillon",2079.322019965856,87.5133597280929,87.89483894815105,6.057658348625182,-127.29444098902265,-1.9197129251238303,30.095100052341266,74.0,195.0,0.0,0.0,0,0.0,34
"Taylor, Blake",2056.736842105264,90.82631578947367,91.7578947368421,-2.673590506754412,-132.27703801383706,-3.867590121356848,28.594113620807665,75.0,220.0,0.0,0.0,0,0.0,3
"Teheran, Julio",2210.5974576271183,85.82675722831505,85.70502028397566,7.197061724893405,-124.8002257280552,0.017639072123734733,33.16176135067305,74.0,205.0,0.0,0.0,0,0.0,3
"Thompson, Zack",1828.6085035350336,84.49535388778898,85.55035585697608,-2.0651046661762744,-123.01973249805427,-2.1977049077662483,26.44307551905088,74.0,215.0,0.0,0.0,0,0.0,6
"Thornton, Trent",2759.6409601111263,88.21950276621651,88.24046233227028,5.549593857577459,-128.3957778973915,-1.6250892810975859,30.733596019016964,72.0,190.0,0.0,0.0,0,0.0,74
"Tinoco, Jesus",2358.385091053535,90.77495939501951,90.59605640856373,5.751771194219656,-132.06405679313488,-3.317810710754678,29.20761418502692,76.0,258.0,0.0,0.0,0,0.0,37
"Tonkin, Michael",2310.983269912433,88.42803045007885,88.1021520672266,10.32887326925939,-128.36247972063165,-1.8874037173484661,34.615436373971846,79.0,220.0,0.0,0.0,0,0.0,59
"Torrens, Luis",1515.0,60.66666666666666,58.5,1.8195752218242405,-88.34746948924675,-1.9551175239394591,28.175222450376456,72.0,217.0,0.0,0.0,0,0.0,1
"Toussaint, Touki",2031.719027264405,85.29659713360297,86.67634403598221,5.215403062853783,-124.11763259949564,-2.453110666585416,28.069032951989833,75.0,215.0,0.0,0.0,0,0.0,14
"Tucker, Cole",1203.9,52.03,50.97,0.5202022538114033,-75.4626096238877,3.646575047617582,27.91238877481177,75.0,200.0,0.0,0.0,0,0.0,1
"Tyler, Kyle",2286.936955919716,85.66402821209675,86.54347100351083,3.93308925283445,-124.65750500237965,-2.9088105236636004,27.525667351129364,72.0,185.0,0.0,0.0,0,0.0,8
"Uceta, Edwin",2356.2519344113043,90.7375040499473,90.24893195217417,6.585695191433776,-131.9328514642867,-1.1884289307338987,26.564659645404166,72.0,155.0,0.0,0.0,0,0.0,31
"Uribe, Abner",2421.866258182422,94.80605121683232,95.0493046088576,4.123956961945256,-137.9021565788319,-5.288426748369202,23.807545194669242,75.0,225.0,0.0,0.0,0,0.0,17
"Vargas, Ildemaro",1260.2310606060605,51.521212121212116,49.81969696969698,2.4505163554794174,-74.01820836246637,7.1489316138935735,33.08966461327858,72.0,180.0,0.0,0.0,0,0.0,2
"Varland, Gus",2284.8124743740877,92.29684580887341,92.51826463575263,4.996005311762058,-134.27107826023672,-3.6337779680854023,27.741483704522718,73.0,213.0,0.0,0.0,0,0.0,26
"Veneziano, Anthony",2288.471825734255,89.48619647358585,89.48542283953175,-5.344056642679141,-130.15939033192467,-4.640160774968742,26.97284964636093,77.0,205.0,0.0,0.0,0,0.0,12
"Vesia, Alex",2367.666407116147,90.16832731915285,90.37549836123483,-1.8426722866752872,-131.2605086201805,-4.8741212807381595,28.22936705212724,73.0,209.0,0.0,0.0,0,0.0,76
"Vespi, Nick",2346.988214500959,86.42397426155736,85.55304844285195,-5.422847732769109,-125.72910599669659,-4.463900484039922,28.6828656171572,75.0,215.0,0.0,0.0,0,0.0,12
"Vest, Will",2141.80462316027,93.48852800123854,93.25776448601431,7.221707862622936,-135.9144374527319,-4.306485663424638,29.073939521578122,72.0,180.0,0.0,0.0,0,0.0,78
"Vieira, Thyago",2260.050757294823,94.3579132056927,95.23378729300876,7.481914304945349,-137.09826829823427,-6.302628700850419,30.878850102669404,74.0,210.0,0.0,0.0,0,0.0,30
"Vines, Darius",2068.4267294698543,85.25894902113652,85.18621924809425,4.3174552251165865,-124.0591240873817,-4.2955190024832675,26.06297056810404,73.0,190.0,0.0,0.0,0,0.0,4
"Voth, Austin",2531.4970157212997,85.39642111414503,85.36543116116623,5.631061012499619,-124.22493809791993,-2.349308357107058,31.992204730397745,74.0,215.0,0.0,0.0,0,0.0,72
"Vásquez, Randy",2623.8527624278277,89.36580225858799,89.28353281042713,5.78355807507372,-129.98715571392117,-4.207643571435073,25.640754864574166,72.0,165.0,0.0,0.0,0,0.0,21
"Waldron, Matt",1442.5461331797555,83.02626111192814,83.32142308156175,3.749911754294759,-120.81093596697762,-1.2348765854483306,27.718609780211427,74.0,185.0,0.0,0.0,0,0.0,27
"Walker, Josh",2192.4082799988682,90.41153850125909,91.97596785077667,-7.342933866061652,-131.4343188786844,-4.953074224603348,29.455989048596848,78.0,225.0,0.0,0.0,0,0.0,10
"Walker, Ryan",2430.5544400303315,90.18068006549017,89.74340246696003,9.239523085018932,-131.00601675451028,-1.7737179991974823,28.56420520018368,74.0,200.0,0.0,0.0,0,0.0,79
"Walton, Donovan",1627.0,66.79230769230769,65.06923076923077,6.600062945692799,-96.99380511601878,2.414977626441816,30.308008213552363,70.0,190.0,0.0,0.0,0,0.0,1
"Weaver, Luke",2320.857579409017,92.75645562062938,92.10327499543295,5.579208344970347,-134.89105686526452,-5.106324141181353,30.899780251449982,74.0,183.0,0.0,0.0,0,0.0,76
"Webb, Logan",1947.8512999121706,89.06307905708964,90.29347332338479,5.060790642085508,-129.62722010807917,-0.938119700993434,27.584707147746162,73.0,220.0,0.0,0.0,0,0.0,35
"Weissert, Greg",2378.1447717061633,88.55587571904387,87.90913923914377,8.812158683710708,-128.63990902478784,-1.350865751008217,29.37236844834381,74.0,215.0,0.0,0.0,0,0.0,66
"Wentz, Joey",2313.5813355547916,88.05221790459404,88.46572047837769,-3.6442691232659055,-128.10903654588176,-5.814166281542203,26.71862995711632,77.0,220.0,0.0,0.0,0,0.0,49
"Wheeler, Zack",2393.1703833200313,91.42205203024288,92.87921919569811,6.698824583953898,-132.97713604337892,-2.7106942917226817,34.071692578468756,76.0,195.0,0.0,0.0,0,0.0,35
"White, Mitch",2347.9162934061446,89.81265021901628,89.84866679767339,4.2596472190924235,-130.6729886954953,-3.7916854826185498,29.329317818845546,75.0,210.0,0.0,0.0,0,0.0,15
"White, Owen",2384.1810070940505,90.14701658179918,90.44204204204205,4.246060031574531,-131.1627793954677,-4.157749838183818,24.866986082591833,75.0,199.0,0.0,0.0,0,0.0,3
"Williams, Luke",1385.7945075757577,57.25691287878789,55.507670454545455,3.170475467184181,-83.2731041671879,1.680763642663246,27.921514944102213,73.0,186.0,0.0,0.0,0,0.0,3
"Willingham, Amos",2276.3,95.255,96.095,6.095722616345794,-138.5714314282713,-5.403033768815108,25.897330595482547,76.0,217.0,0.0,0.0,0,0.0,1
"Wilson, Weston",1315.75,44.4,42.625,1.263182898404545,-64.20499624046495,5.488792311470019,29.96303901437372,75.0,215.0,0.0,0.0,0,0.0,1
"Winans, Allan",2122.9679878048782,84.60677298311445,85.4851263066202,5.863582730171879,-123.10254125255288,-2.8916700238725888,28.813141683778234,74.0,165.0,0.0,0.0,0,0.0,2
"Winckowski, Josh",2092.456246695963,91.80330220395881,92.15119189601751,5.80198132389339,-133.55256852889866,-4.3818660226561,26.011365264314023,76.0,202.0,0.0,0.0,0,0.0,43
"Wingenter, Trey",2073.997737285468,91.71153831781506,92.67527995576802,8.008675094262413,-133.31267705614061,-4.167808997671695,30.275762415392805,79.0,237.0,0.0,0.0,0,0.0,9
"Woodford, Jake",2262.038412969618,87.60279407313966,87.88183043187608,7.259064202658555,-127.38994064872831,-1.5490438884101756,27.68813390579304,76.0,215.0,0.0,0.0,0,0.0,11
"Woods Richardson, Simeon",2275.251018025378,87.31395418013915,88.07264273388805,3.478233913340581,-127.04673403475363,-5.358715743695477,23.77383396890584,75.0,210.0,0.0,0.0,0,0.0,28
"Yarbrough, Ryan",1952.9304986713496,80.24030113848607,80.0719614331298,-8.155595127609109,-116.55757091908536,0.20257640863122922,32.474621644231505,77.0,205.0,0.0,0.0,0,0.0,45
"Yates, Kirby",1942.1474014867379,90.41547939094848,89.83764000586,8.434694247783526,-131.36045935175758,-3.4078469275097345,37.25717896066973,70.0,205.0,0.0,0.0,0,0.0,65
"Zerpa, Angel",2159.247666025599,92.80307367163121,91.66992432036083,-8.286882735645491,-134.92687268555787,-2.6776010986270404,24.745349229213275,72.0,220.0,0.0,0.0,0,0.0,67
"Zuber, Tyler",2559.4128733997154,90.34448790896158,89.99391891891891,5.891960398244809,-131.40350356673744,-3.164538658097765,28.99110198494182,71.0,175.0,0.0,0.0,0,0.0,3
"de Geus, Brett",2160.1300765380215,91.61642413594481,90.75617319067037,4.37251813448825,-133.29333926401935,-3.6218208122997786,26.619640053146515,74.0,190.0,0.0,0.0,0,0.0,17
"Abbott, Andrew",2381.445472268943,88.26385022597131,88.79487217122579,-4.439461085210081,-128.42994331363425,-4.211104976508148,25.02384668035592,72.0,192.0,0.0,0.0,0,1.0,25
"Adon, Joan",2130.7442504084966,91.31113766339868,92.07475081699346,6.36031173009715,-132.84052914980705,-4.499438423905488,25.941136208076657,74.0,246.0,0.0,0.0,0,1.0,8
"Alexander, Scott",2168.645119653637,89.50652823563301,89.32505968168802,-5.084053800922167,-130.2456108920344,-3.67757251794934,34.980875307001654,74.0,195.0,0.0,0.0,1,1.0,34
"Alexander, Scott",2151.603701351147,87.80622369403092,87.72815464447068,-4.381864520464191,-127.80869341541825,-3.060270633450241,35.18810279385228,74.0,195.0,0.0,0.0,2,0.0,11
"Almonte, Yency",2299.560900272556,89.25359149311504,89.73543706975961,4.370695213613968,-129.87503493476336,-3.8975309855657185,29.85037645448323,77.0,223.0,0.0,0.0,0,1.0,20
"Altavilla, Dan",2369.0458201058204,94.37317989417988,93.73553439153439,7.300302620859365,-137.28631117523008,-2.656796383946608,31.699227534956485,71.0,226.0,0.0,0.0,0,1.0,7
"Alzolay, Adbert",2386.080505032821,90.65818700308407,90.9999654758368,3.5368499937924875,-131.92170563615431,-5.774025965954065,29.128405201916497,73.0,208.0,0.0,0.0,0,1.0,20
"Anderson, Grant",2291.1080164449368,87.73118280586634,87.79821329089101,8.024975457562636,-127.51916261583676,0.8120368518061798,26.961697467488026,72.0,180.0,0.0,0.0,0,1.0,25
"Antone, Tejay",2457.579545454545,88.77122727272727,88.69290909090908,6.484785630764415,-129.01817901539235,-3.844420184663863,30.31113718588051,76.0,230.0,0.0,0.0,0,1.0,7
"Ashcraft, Graham",2523.5128613835536,92.97842372337499,91.99381678234454,1.3781650370121223,-135.39010620621679,-5.534601775499416,26.24914442162902,74.0,240.0,0.0,0.0,0,1.0,16
"Assad, Javier",2040.3619096946577,87.89338068083266,88.33650554297938,4.929176966617075,-127.86770491915524,-4.310019788599047,26.763135644401498,73.0,200.0,0.0,0.0,0,1.0,17
"Assad, Javier",2047.51167312507,86.86653881199776,87.49818799169108,3.568254432092518,-126.45367707612279,-4.000281683013609,27.057336913599748,73.0,200.0,0.0,0.0,2,0.0,13
"Banda, Anthony",2160.136912587539,92.27735017780152,92.32199327797255,-8.350093416666576,-134.13343381831314,-3.2133811756245603,30.91145287683862,74.0,220.0,0.0,0.0,0,1.0,49
"Banda, Anthony",2242.065414266246,91.41597330745162,90.99460537341342,-7.96499579523262,-132.84225569845327,-2.768234208128702,31.18115446041524,74.0,220.0,0.0,0.0,1,0.0,12
"Baz, Shane",2356.1096181237126,91.10181921922054,91.25343343083466,5.363778685033888,-132.4799145886014,-3.8965252062240725,25.116358658453116,74.0,190.0,0.0,0.0,1,1.0,8
"Baz, Shane",2392.819946777982,89.9940952901506,90.20647995703048,4.680843225039581,-130.88966444553,-3.3053637205158974,25.245722108145106,74.0,190.0,0.0,0.0,2,0.0,6
"Bazardo, Eduard",2281.4964445249498,88.47268823124685,87.80735246203825,4.951706067702192,-128.69644524620145,-3.826588288125647,28.89075380174389,72.0,165.0,0.0,0.0,1,0.0,23
"Beck, Tristan",2291.78953322893,87.73037953825387,88.47694453862735,7.069711576445059,-127.53904216585302,-3.4554867872944492,28.231543952283175,76.0,165.0,0.0,0.0,2,0.0,7
"Bednar, David",2273.4333333333334,90.80333333333334,91.13878787878787,6.176373326671484,-132.01425805348129,-5.34430670291575,29.449691991786448,73.0,250.0,0.0,0.0,1,1.0,2
"Bednar, David",2323.10995341637,91.98699635297527,92.48956942648864,6.118979466666853,-133.72620647898302,-4.690016800337926,29.584651930587427,73.0,250.0,0.0,0.0,2,1.0,34
"Bednar, David",2203.59301984789,91.67348666799104,92.10603571899193,5.908954774442825,-133.33214195501156,-4.058240083536316,29.874156644177184,73.0,250.0,0.0,0.0,4,0.0,28
"Bello, Brayan",1995.8552955519258,90.3426888248573,90.435140073272,6.341430047327007,-131.41090579538968,-2.232003410814998,24.880805710374496,73.0,170.0,0.0,0.0,0,1.0,7
"Bello, Brayan",2090.6762187331565,91.20367970458403,91.27108099611101,6.335265424778578,-132.67928879440626,-2.346519889304147,25.174537987679674,73.0,170.0,0.0,0.0,1,0.0,25
"Bender, Anthony",2439.475088867547,90.47673179009293,89.71557899367329,4.936722369124279,-131.60606807905413,-2.2574249515038924,29.317112858858625,76.0,205.0,0.0,0.0,0,1.0,53
"Bender, Anthony",2464.6189964633068,89.7267644871093,89.00991257210222,4.939362799201062,-130.55791848969295,-2.2404064920953974,29.626587573199483,76.0,205.0,0.0,0.0,1,0.0,9
"Bernardino, Brennan",2401.7271556402784,85.92347990951043,84.95502489739887,-7.932734455629814,-124.86592500372204,-0.7427503999865553,32.435957107004334,76.0,180.0,0.0,0.0,0,1.0,60
"Berroa, Prelander",2419.7950310608967,91.7831364038379,91.64893337607384,1.8824401795361179,-133.6261463940709,-4.930516518776443,24.37105930667955,71.0,170.0,0.0,0.0,1,0.0,17
"Bido, Osvaldo",2252.2034465172483,90.87368475502255,90.79005995986392,7.108242174430221,-132.09187612341157,-4.4814815660280445,28.76933607118412,75.0,175.0,0.0,0.0,0,1.0,16
"Bieber, Shane",2238.843373493976,88.42710843373493,89.27048192771085,5.045494290747104,-128.68736893735303,-3.906506733424204,28.8186173853525,75.0,200.0,0.0,0.0,0,1.0,4
"Bird, Jake",2339.7243933741397,90.12736795670573,89.74401324534193,5.840819593411125,-131.16684156768125,-1.962308459461657,28.36898761744758,75.0,200.0,0.0,0.0,0,1.0,22
"Bird, Jake",2445.517894736842,90.05778947368421,90.54968421052632,5.771949704899732,-131.20569548037446,-2.6264851314498108,28.539356605065024,75.0,200.0,0.0,0.0,1,1.0,2
"Bird, Jake",2402.810921797151,89.89701408866975,89.71616599896495,5.614171435720454,-130.8879433747453,-1.9553981355067305,28.75375138208814,75.0,200.0,0.0,0.0,3,0.0,13
"Blackburn, Paul",2242.6923036041385,86.90104410749697,86.87515057011566,5.014968094515144,-126.43952756888105,-3.765751521830227,30.35333485436155,73.0,196.0,0.0,0.0,0,1.0,9
"Blackburn, Paul",2255.359359987398,87.08516098195743,87.09868753938984,5.523118025714105,-126.69832493657388,-3.9236332249645898,30.68218115446042,73.0,196.0,0.0,0.0,3,1.0,6
"Bolton, Cody",2365.3944497607654,89.53080063795854,89.1728187134503,7.3477036806539555,-130.1791054605499,-3.143894651331141,25.76933607118412,75.0,230.0,0.0,0.0,0,1.0,8
"Bolton, Cody",2468.0929802709215,90.34499493704215,90.4875100120224,6.685163812275783,-131.39666309807018,-2.8353167433311843,25.90596535565735,75.0,230.0,0.0,0.0,1,0.0,13
"Borucki, Ryan",2279.2971230158732,88.70267857142858,89.11905753968254,-6.112951966495502,-129.02353189624094,-4.142795380935609,29.994524298425734,76.0,210.0,0.0,0.0,0,1.0,6
"Borucki, Ryan",2270.4119235836624,88.93061845159671,89.28930665349144,-5.765468558938379,-129.3652562743041,-3.764494749301511,30.459685147159483,76.0,210.0,0.0,0.0,2,0.0,10
"Boyle, Joe",2512.7188690675825,91.9339005768244,92.43098798028866,1.7762418915252274,-133.764813029224,-5.233249477175146,24.661343067913908,79.0,240.0,0.0,0.0,0,1.0,9
"Boyle, Joe",2573.2063680210103,95.85443379581488,96.17992991343694,4.672879744471658,-139.41403606507808,-6.2688431277759245,25.055441478439423,79.0,240.0,0.0,0.0,1,0.0,6
"Bradford, Cody",2022.7670916983177,85.39623575691806,86.41174715138362,-1.827609172231505,-124.26125379393304,-4.902973024650069,26.088980150581794,76.0,197.0,0.0,0.0,0,1.0,4
"Bradford, Cody",1997.8985687784427,84.9764319708167,86.22363192836676,-2.0016080791448907,-123.66142173797454,-4.744984116151831,26.507871321013003,76.0,197.0,0.0,0.0,3,0.0,11
"Bradish, Kyle",2430.4723135600193,91.16507033144615,91.6510270378191,3.0451090976304283,-132.68206476484517,-5.050412571323263,27.694729637234772,76.0,220.0,0.0,0.0,1,1.0,8
"Bradley, Taj",2096.3661765693137,92.07816574611823,92.28079743225868,4.700404346550013,-133.91069206682522,-5.115960905583756,23.331526351813828,74.0,190.0,0.0,0.0,2,0.0,25
"Brasier, Ryan",2308.93294393515,90.21471097529921,91.04694868856633,4.317798502438281,-131.2633981924029,-4.765033412691072,36.616472735569246,72.0,227.0,0.0,0.0,0,1.0,12
"Brasier, Ryan",2315.5572713228275,90.37287991015431,91.47989355584397,4.792311229365575,-131.52395295960116,-4.581407236415758,37.064804928131416,72.0,227.0,0.0,0.0,3,0.0,25
"Brebbia, John",2474.9375478927204,86.49979046934865,87.21089918582375,4.3455493662216655,-125.89654259533218,-4.13852872294485,33.828336755646816,73.0,200.0,0.0,0.0,0,1.0,5
"Brebbia, John",2471.452221267866,88.48617836378558,89.1334594167164,5.028956764474728,-128.77393889927114,-3.9370549960768626,34.07648559517143,73.0,200.0,0.0,0.0,2,0.0,55
"Brewer, Colten",2479.4255734032054,87.80760993392573,87.71773838004101,5.503240293152248,-127.7268638629072,-3.1178995395788647,31.45973077800593,76.0,222.0,0.0,0.0,0,1.0,9
"Brewer, Colten",2508.5098269749255,88.18712907559967,88.2591112609936,6.600846314852713,-128.2618771085057,-3.6999873229491436,31.65138033310518,76.0,222.0,0.0,0.0,2,1.0,9
"Brito, Jhony",1999.4491003944722,92.25938483879182,92.31369318490403,5.516853983016858,-134.16855198929605,-4.8650950089741,26.227495120034476,74.0,210.0,0.0,0.0,0,1.0,27
"Brogdon, Connor",2240.443313313313,87.20681381381382,87.96897997997998,8.949482710017032,-126.62641969021672,-4.296028628163685,29.151722564453568,78.0,205.0,0.0,0.0,0,1.0,6
"Bubic, Kris",2347.51236138367,88.4338691168511,89.22637548434697,-5.571939536147806,-128.653138255384,-3.598501937718722,27.02302885783048,75.0,225.0,0.0,0.0,1,0.0,31
"Buehler, Walker",2341.682853907153,90.63670256826506,91.14033992728287,3.6509377016117277,-131.94978658330788,-3.4734878541672884,29.833333333333336,74.0,185.0,0.0,0.0,1,1.0,8
"Buehler, Walker",2372.1150982151953,88.164097283826,88.49999091830672,3.2926824756755533,-128.30368738670253,-2.67009014844824,30.150353639060004,74.0,185.0,0.0,0.0,2,0.0,12
"Burdi, Nick",2482.7757107911393,93.85182576539388,93.68657152139608,6.607655326082367,-136.48349660596998,-3.543410076275164,31.19233401779603,75.0,225.0,0.0,0.0,0,1.0,9
"Burdi, Nick",2534.66369047619,93.3214880952381,93.24172619047619,5.841691559713113,-135.71710402749457,-3.7345693762308967,31.32320328542095,75.0,225.0,0.0,0.0,2,1.0,5
"Burke, Brock",2215.008021978022,93.1814835164835,94.22013553113554,-5.753156130859968,-135.43682506683786,-6.5279154633990055,27.64916397770607,76.0,210.0,0.0,0.0,0,1.0,7
"Burke, Brock",2194.187696206154,92.12295685609193,92.98887831617172,-5.908466819461113,-133.94677230510794,-5.916396105506438,28.04739314121173,76.0,210.0,0.0,0.0,4,0.0,29
"Cabrera, Edward",2154.3979103511433,90.47874368447647,91.06587414740433,4.575367293174834,-131.58744281678324,-5.314133720376897,26.038056125941136,77.0,217.0,0.0,0.0,2,1.0,5
"Cabrera, Edward",2081.635660340328,92.56304116436017,93.18711703572167,4.328410926831635,-134.64910597534185,-5.709892002113045,26.31024827328729,77.0,217.0,0.0,0.0,4,1.0,11
"Cabrera, Edward",2141.959518250837,92.71489261779159,93.23979057524235,4.235756023243889,-134.85198885607346,-5.774271326656774,26.429158110882955,77.0,217.0,0.0,0.0,5,0.0,4
"Campbell, Isaiah",2662.2197712418297,85.90242296918768,85.86903594771242,4.417470077073647,-124.97305397793755,-4.957656529972686,26.623469465358582,76.0,230.0,0.0,0.0,0,1.0,9
"Campbell, Isaiah",2590.4,91.33,92.02,5.228211141188874,-132.9012527774854,-5.823703479585086,26.858316221765914,76.0,230.0,0.0,0.0,2,1.0,1
"Carrasco, Carlos",2104.189814138322,86.9569650869197,87.53411478994194,3.7662750881945093,-126.5753906449235,-3.908998462867816,37.08446269678303,76.0,219.0,0.0,0.0,0,1.0,10
"Carrasco, Carlos",2086.323067728735,87.79921912838138,88.59242443008117,3.303516566127208,-127.84778770882559,-3.936489772897677,37.2931781884554,76.0,219.0,0.0,0.0,1,1.0,12
"Castro, Miguel",2364.6302998694146,90.16001905264245,91.28739421848277,6.7243457870140535,-131.10617013619046,-1.2794387596596173,29.274195756331284,79.0,201.0,0.0,0.0,0,1.0,10
"Castro, Miguel",2402.0853942805165,88.36760475297062,89.13239524702938,6.79070439032581,-128.5277560903728,-1.2617478922438243,29.57517681953,79.0,201.0,0.0,0.0,2,0.0,3
"Cimber, Adam",2347.3030159811233,81.18692266853374,81.06293186460368,9.198180266539694,-117.64477703144706,5.696594247270774,33.70414099931554,75.0,195.0,0.0,0.0,0,1.0,32
"Clemens, Kody",1216.25,54.74375,52.625,1.434551489582469,-79.6292634926007,1.0928819244381236,28.331279945242983,73.0,200.0,0.0,0.0,2,0.0,1
"Clevinger, Mike",2170.4088507256315,87.31144557225771,87.80153529155487,5.38054389947101,-126.97933692310147,-3.666485083080067,33.39698836413416,76.0,215.0,0.0,0.0,0,1.0,4
"Cobb, Alex",1887.4443597560976,90.16312500000001,89.66282012195123,7.181810157221619,-131.1225076309285,-2.640366598090515,36.84736481861738,75.0,205.0,0.0,0.0,3,1.0,2
"Cobb, Alex",1911.2625,90.805,90.02625,7.533979863045339,-131.99803662717753,-2.9483016770094745,36.9034907597536,75.0,205.0,0.0,0.0,4,1.0,1
"Cobb, Alex",1979.6159474671672,91.1303564727955,90.26894934333959,7.280439285773098,-132.47159422674144,-2.9023530569044214,37.01437371663245,75.0,205.0,0.0,0.0,6,0.0,2
"Cole, Gerrit",2435.621152147832,91.61716001647811,91.51538528857347,6.040409962616191,-133.2496655555194,-4.283011922292901,33.82731983964017,76.0,220.0,0.0,0.0,1,1.0,7
"Cole, Gerrit",2446.7142469499754,91.38098480125414,91.08202657919735,6.175551166633324,-132.87090002012334,-4.31409553747819,34.021263974446725,76.0,220.0,0.0,0.0,2,0.0,15
"Cortes, Nestor",2293.4800719155846,87.6633074237313,86.95979227305114,-2.7702851892341402,-127.60244805067835,-3.5958004384455604,29.52258726899384,71.0,210.0,0.0,0.0,0,1.0,32
"Cortes, Nestor",2356.4333333333334,89.73,89.02166666666668,-2.4550239810744015,-130.54519484086651,-5.542502674710541,29.879534565366185,71.0,210.0,0.0,0.0,1,0.0,2
"Cosgrove, Tom",2506.587565313189,83.64691688777017,82.75662499802723,-5.1132952559531475,-121.62005331320739,0.48547416764872725,27.85504601110351,74.0,190.0,0.0,0.0,0,1.0,18
"Coulombe, Danny",2584.7662843886483,85.25009541878339,84.30386402757644,1.5020547698824298,-124.11390965714156,-2.5321669811756267,34.51249734475678,70.0,190.0,0.0,0.0,0,1.0,29
"Coulombe, Danny",2495.8093805704098,84.60424019607842,83.84510472370766,0.7867310790620473,-123.1740516598948,-3.147770411177217,34.91635865845312,70.0,190.0,0.0,0.0,4,0.0,5
