player_name,avg_release_spin_rate,avg_release_speed,avg_effective_speed,avg_vx0,avg_vy0,avg_vz0,age,avg_pitches,height,weight,bats,throws,recurrence,event,num_games
"Bellatti, Andrew",2469.01127320392,90.86593245262362,90.46868912949795,5.320258216387406,-132.2094824648158,-4.2534190782167896,31.956677537544792,15.823529411764707,73.0,190.0,0.0,0.0,1,0.0,17
"Bello, Brayan",2079.44,90.636,90.832,6.476271865295534,-131.83797193554227,-3.310439131159005,23.838466803559207,25.0,73.0,170.0,0.0,0.0,0,1.0,1
"Bello, Brayan",2004.5108762761242,91.19362101658075,91.22376952989256,6.826363436109289,-132.62436723561294,-2.343503865397501,24.14373716632444,93.5,73.0,170.0,0.0,0.0,1,0.0,28
"Bernardino, Brennan",2313.410227878582,85.10714999371116,84.14288368647185,-7.793513409225843,-123.66844459642276,-0.9145748452175241,31.446317431513936,16.325581395348838,76.0,180.0,0.0,0.0,0,1.0,43
"Bernardino, Brennan",2360.1181014404697,82.46250010284551,81.28144187014252,-7.214588030705916,-119.82820782082489,-0.09219714649890981,31.66780743782797,13.583333333333334,76.0,180.0,0.0,0.0,1,0.0,12
"Bibee, Tanner",2430.729889713572,88.74114778302446,89.07438557421871,5.294400403463762,-129.05958781298034,-4.940966200753308,24.340807665982208,93.04,74.0,205.0,0.0,0.0,0,1.0,25
"Bickford, Phil",2365.655569854528,90.95408145435717,91.86634910160645,7.2525642153373155,-132.27133796697046,-2.5249750054217532,27.797293739798874,20.53846153846154,76.0,200.0,0.0,0.0,0,1.0,26
"Bickford, Phil",2292.91180291548,91.14680730230103,92.13815381660493,7.251745441734121,-132.56520710165145,-1.9984039206509978,28.09243848841817,18.973684210526315,76.0,200.0,0.0,0.0,1,0.0,38
"Bieber, Shane",2342.2369804421055,87.2439406534237,88.1720786686565,4.299010485629962,-126.9925972718968,-3.9329490370952462,27.95462990124181,91.0,75.0,200.0,0.0,0.0,0,1.0,21
"Bieber, Shane",2319.6443089430895,87.4337699488106,88.50583408611864,4.060284237175673,-127.25362979927434,-4.436157837546091,28.31895961670089,81.5,75.0,200.0,0.0,0.0,2,0.0,2
"Blackburn, Paul",2278.2223402079785,86.32253535902909,86.39129748443088,5.83906695150106,-125.55471845965852,-3.2729136899479654,29.528502982301752,91.71428571428571,73.0,196.0,0.0,0.0,1,1.0,7
"Blackburn, Paul",2232.497584374215,87.55658528678211,87.7182104642255,5.940667698324659,-127.36094379656221,-3.777457531290433,29.70372543267821,88.07142857142857,73.0,196.0,0.0,0.0,2,0.0,14
"Bleier, Richard",1902.9075004260928,85.55966470584463,86.17294054143795,-8.509724292349444,-124.31044453550986,-2.6901992655082987,36.01035621819481,14.782608695652174,75.0,215.0,0.0,0.0,0,1.0,23
"Bleier, Richard",1990.2718509615388,86.09745508107089,86.70377507541478,-8.63638884091166,-125.14697203956968,-3.1443451727017844,36.28336755646817,19.0,75.0,215.0,0.0,0.0,1,0.0,8
"Boxberger, Brad",2255.342515435269,89.19754912555224,88.48834164695691,4.7845687496858185,-129.7962190034415,-4.601961252656907,34.88898015058179,13.75,70.0,211.0,0.0,0.0,0,1.0,20
"Boxberger, Brad",2197.632538833715,86.61707868601985,86.03817112299464,4.051899331421497,-126.13446751453975,-4.336020130074158,35.30622861054073,17.4,70.0,211.0,0.0,0.0,2,1.0,5
"Bradish, Kyle",2298.371651785714,91.0263392857143,90.91863839285713,3.166988500427672,-132.46674785808875,-5.202075996879896,26.534337211955286,39.666666666666664,76.0,220.0,0.0,0.0,0,1.0,3
"Bradish, Kyle",2391.829648477357,90.60797901549385,90.91590826392408,3.1536351525975714,-131.87778635215648,-4.760735411667356,26.828656171571986,89.83333333333333,76.0,220.0,0.0,0.0,1,0.0,30
"Brebbia, John",2499.7789647706095,87.7168997433124,88.73862830263514,4.77383846720179,-127.66521008757368,-3.9552973725023426,32.917926700267564,16.666666666666668,73.0,200.0,0.0,0.0,0,1.0,33
"Brebbia, John",2500.0386983460107,88.87134774316593,89.78644653107104,5.148700482275488,-129.33793503010594,-4.273213565102387,33.30321697467488,15.636363636363637,73.0,200.0,0.0,0.0,2,0.0,11
"Brieske, Beau",2339.2404761904763,90.97976190476192,90.52142857142857,3.6684564455155524,-132.33597355260855,-6.076559729033823,24.95824777549624,32.5,75.0,200.0,0.0,0.0,0,1.0,2
"Brieske, Beau",2303.760958241957,93.26508250101193,93.02109395397564,4.120867358104888,-135.7036492458718,-6.070926577119294,25.371444216290215,25.48,75.0,200.0,0.0,0.0,2,0.0,25
"Bubic, Kris",2178.449995735567,86.73801367054,87.67648059804685,-6.2947259236976585,-126.15819127284709,-2.4880778126606953,25.612137805156284,63.333333333333336,75.0,225.0,0.0,0.0,0,1.0,6
"Burdi, Nick",2606.8854382332647,95.03802622498274,94.41670117322292,7.3893883691170705,-138.09976148884667,-5.581129317392503,30.243668720054757,13.5,75.0,225.0,0.0,0.0,0,1.0,6
"Burleson, Alec",1693.890756302521,75.27930672268907,74.15987394957983,-6.757566055139225,-109.40243292509979,-1.2234096550297442,24.598220396988367,22.5,74.0,212.0,0.0,0.0,0,1.0,2
"Bush, Matt",2431.6371846694415,86.69568733283069,86.80513765123617,3.0773970881629107,-126.11616521030494,-2.1464812140398952,37.15474122044964,14.692307692307692,69.0,180.0,0.0,0.0,0,1.0,13
"Bush, Matt",2442.045188729399,88.82899167109694,89.16177565124934,1.9427891323815019,-129.3266520329113,-2.2387749596317668,37.3762263289984,13.0,69.0,180.0,0.0,0.0,1,0.0,3
"Cabrera, Edward",2202.00119630366,91.5545486043155,91.93205359481533,5.04900850064669,-133.154462116443,-5.4560956567040195,25.050821355236142,84.9375,77.0,217.0,0.0,0.0,0,1.0,16
"Cabrera, Edward",2174.5895213549247,92.70085805474835,93.24403986968024,4.7338695154043,-134.8172846417359,-5.94112878783504,25.374743326488705,73.625,77.0,217.0,0.0,0.0,1,0.0,8
"Canning, Griffin",2279.6966406045003,90.16130090530719,89.60812020348487,4.08733638071981,-131.21181657339997,-3.628608451024591,27.05715263518138,90.6875,74.0,180.0,0.0,0.0,1,1.0,16
"Canning, Griffin",2290.6630582050057,90.17995233215468,89.6046819365757,3.4822974763249146,-131.24527840623742,-3.2607697524667145,27.318275154004105,90.75,74.0,180.0,0.0,0.0,3,0.0,8
"Carasiti, Matt",1756.3459321290006,91.78091660388439,92.15800813812653,5.764061153477402,-133.54982609276252,-4.248599063663396,31.88031680844822,26.642857142857142,74.0,205.0,0.0,0.0,0,1.0,14
"Carasiti, Matt",1327.4040404040404,86.95572390572391,87.57609427609427,4.164486343082825,-126.66474736591255,-3.4503151831378367,32.15195071868584,19.0,74.0,205.0,0.0,0.0,1,0.0,2
"Carlton, Drew",2095.9697708177787,89.3628596144857,89.02034211542133,7.6531787304985235,-129.90434356019267,-2.772204648164324,27.690257814282457,24.4,73.0,215.0,0.0,0.0,0,1.0,15
"Carrasco, Carlos",2107.782063397129,87.52090237444995,88.04060441827117,4.339010296405721,-127.41769940582994,-3.8245840426100526,36.0362765229295,81.0,76.0,219.0,0.0,0.0,0,1.0,4
"Carrasco, Carlos",2031.6252770104534,88.33201216536446,88.9139834109505,3.989740397298253,-128.59921473550338,-3.7013595438056988,36.29810363570479,77.6470588235294,76.0,219.0,0.0,0.0,1,1.0,17
"Castro, Willi",1195.6333333333332,48.02222222222222,46.16,2.6962739609219604,-69.38254590220905,4.272997512462619,26.071184120465432,7.0,73.0,206.0,0.0,0.0,0,1.0,2
"Castro, Willi",1165.3181818181818,47.08181818181818,45.41818181818182,0.8439453157348035,-68.02725516636248,4.748642721939889,26.362765229295004,22.0,73.0,206.0,0.0,0.0,3,0.0,1
"Chavez, Jesse",2149.5778966395987,88.06176990113345,88.34699541847532,6.034727450709328,-128.16726467574938,-1.9671446306831948,39.69456858718847,15.0,73.0,175.0,0.0,0.0,0,1.0,34
"Chavez, Jesse",2096.655644042233,87.76778069381598,87.77518431372549,5.035177026806961,-127.7390520111024,-2.8999927938467,40.09911019849418,18.0,73.0,175.0,0.0,0.0,2,0.0,5
"Chirinos, Yonny",1897.0281154747538,89.60895661522898,89.65237753020875,3.686790869011213,-130.3523812224597,-6.203430997096697,29.450189782838653,66.04545454545455,74.0,225.0,0.0,0.0,0,1.0,22
"Cimber, Adam",2235.3148323892597,81.18309730574437,81.05311347911348,10.030273168751497,-117.45819616463181,7.98355006490783,32.638649326945014,13.533333333333333,75.0,195.0,0.0,0.0,0,1.0,15
"Cimber, Adam",2226.3940487874697,82.64268912905275,82.59393563308036,9.351316545147442,-119.68564598635867,7.242196388195211,32.80219028062971,19.363636363636363,75.0,195.0,0.0,0.0,1,1.0,11
"Civale, Aaron",2584.0819123388296,87.23647897724354,86.68156396805512,1.6742644597116092,-126.99904014013151,-4.326308836861657,27.793292265571523,68.25,74.0,215.0,0.0,0.0,0,1.0,4
"Civale, Aaron",2610.3305454362426,86.40568387608306,85.36980784353132,1.4394680678416485,-125.79021704476662,-3.560539876287888,28.132850950099414,86.95238095238095,74.0,215.0,0.0,0.0,1,0.0,21
"Clarke, Taylor",2165.453575761177,89.77135151660974,89.84746359569075,3.3924046155439056,-130.6629262214359,-4.945949248752598,30.03684448133747,18.46808510638298,76.0,217.0,0.0,0.0,0,1.0,47
"Clarke, Taylor",2206.5744644348965,89.03646967120183,88.97895848251581,2.8380651113298123,-129.61013438092215,-4.843564924303702,30.32502200058668,16.571428571428573,76.0,217.0,0.0,0.0,1,0.0,14
"Cleavinger, Garrett",2525.4093829854355,88.72430207024944,88.29148165966586,-4.0640068744665285,-129.090917102735,-1.9460201513846263,28.970063763103852,14.68421052631579,73.0,220.0,0.0,0.0,0,1.0,19
"Clevinger, Mike",2252.408994209748,88.27313338320049,88.71001883926061,4.183326015214351,-128.41414548642425,-4.147197102312266,32.31827515400411,76.83333333333333,76.0,215.0,0.0,0.0,0,1.0,12
"Clevinger, Mike",2232.7024136855957,87.41730938260167,88.157512639718,3.968946640228991,-127.20107992102584,-3.669988110526514,32.46269678302533,83.66666666666667,76.0,215.0,0.0,0.0,1,1.0,3
"Clevinger, Mike",2147.9544768063656,88.24403480097784,89.15390854843297,4.34398504220525,-128.40459819186646,-4.030540048625332,32.68925393566051,85.16666666666667,76.0,215.0,0.0,0.0,2,0.0,12
"Cobb, Alex",2045.3921492745856,90.77891374492646,90.15826923354304,6.584386033754348,-131.998797300655,-3.3647336099309766,35.574537987679676,88.33333333333333,75.0,205.0,0.0,0.0,0,1.0,15
"Cobb, Alex",1969.8535084953091,90.04932921792113,89.4161083077486,6.467709310220399,-130.96354616708877,-3.221287373896858,35.8382712427887,86.35714285714286,75.0,205.0,0.0,0.0,1,1.0,14
"Coonrod, Sam",2135.202935120435,92.32973176823177,92.63997927072927,6.1951071489321645,-134.31803943499762,-4.056631014830543,30.927583846680353,14.7,73.0,225.0,0.0,0.0,2,0.0,10
"Cortes, Nestor",2308.4150509013243,87.48819932714265,86.87558325249162,-2.9982653195216353,-127.34182039969664,-3.7691925253129144,28.366480883934678,85.42857142857143,71.0,210.0,0.0,0.0,0,1.0,14
"Cortes, Nestor",2387.515625,87.2265625,86.4828125,-3.8997822145727823,-126.97856441101446,-2.5351824866043926,28.65160848733744,64.0,71.0,210.0,0.0,0.0,2,1.0,1
"Cosgrove, Tom",2462.0230110205316,82.2653176252385,81.75586073559859,-5.0312587900212655,-119.65578128870288,0.18967917016114025,26.94079397672827,15.125,74.0,190.0,0.0,0.0,0,1.0,16
"Cosgrove, Tom",2487.18149050725,83.79297324853601,83.1131633383447,-5.739460337286971,-121.86156566931614,0.4769001469036861,27.170575308908827,15.657894736842104,74.0,190.0,0.0,0.0,1,0.0,38
"Coulombe, Danny",2533.4822294417863,85.83508956247479,84.91626452225694,0.7779038143823161,-124.98359566001824,-2.7689719366778167,33.5889591976421,13.775510204081632,70.0,190.0,0.0,0.0,0,1.0,49
"Coulombe, Danny",2590.0466036529897,86.30766250950315,85.28957201836597,0.4444343311135133,-125.6443617619363,-2.9829270803620065,33.88791923340178,12.25,70.0,190.0,0.0,0.0,1,0.0,16
"Cousins, Jake",2481.526744048673,87.63776755651755,88.51830781710169,8.741211407807619,-127.30785443038239,-2.3506982337825275,28.807914877730074,20.454545454545453,76.0,185.0,0.0,0.0,0,1.0,11
"Covey, Dylan",2081.5638161142206,92.03852599499979,91.7184583869598,4.64536035402699,-133.90209737326876,-6.030193635925735,31.958649012249523,25.344827586206897,73.0,215.0,0.0,0.0,0,1.0,29
"Cox, Austin",2116.78957642633,86.50238136705363,86.27595654158455,-3.205163794818955,-125.90481191431748,-4.694210721165374,26.291897014689628,23.26923076923077,76.0,235.0,0.0,0.0,0,1.0,26
"Crawford, Brandon",2071.3,81.92999999999999,81.67,4.746807229295011,-119.24355585315648,-2.7648097123855733,36.38603696098563,20.0,73.0,223.0,0.0,0.0,2,1.0,1
"Crawford, Kutter",2272.5357680843035,88.89510400204897,88.722557901723,4.056883962826451,-129.3286178993579,-3.793745417461961,27.02836717621112,50.888888888888886,73.0,209.0,0.0,0.0,0,1.0,9
"Crawford, Kutter",2316.812837690055,88.42693300235453,88.2374192175058,3.6485257746519584,-128.68856771011295,-3.960053530959089,27.309263061829796,71.54166666666667,73.0,209.0,0.0,0.0,2,0.0,24
"Crismatt, Nabil",1978.7528348677974,81.58951130704807,82.42632377403824,6.265239143208317,-118.59022244867798,-1.767754068413175,28.277696294123395,31.714285714285715,73.0,220.0,0.0,0.0,0,1.0,7
"Crismatt, Nabil",1908.5176470588235,82.11691176470589,82.71823529411765,6.7726223700756005,-119.32377438479526,-2.073952688023546,28.57084188911704,27.0,73.0,220.0,0.0,0.0,1,0.0,2
"Crochet, Garrett",2294.618067101098,92.1968265034865,93.76827811939543,-5.02840351855181,-134.10992185534025,-5.737246668140441,23.94360027378508,23.7,78.0,230.0,0.0,0.0,1,1.0,10
"Crochet, Garrett",2330.8621794871797,93.03541666666668,94.55721153846154,-4.765471867125685,-135.29792207600426,-6.097574265636737,24.267396760209902,18.333333333333332,78.0,230.0,0.0,0.0,2,0.0,3
"Cronin, Declan",2605.4880419580422,89.52448462648464,89.64136576386576,4.944890029172711,-130.37342808499133,-1.2663150850355727,25.78302532511978,20.25,76.0,225.0,0.0,0.0,0,1.0,8
"Cronin, Declan",2689.627450980392,90.29336349924586,90.26425339366516,5.138783937526914,-131.47835306551906,-2.35346484023659,26.010495094684007,15.666666666666666,76.0,225.0,0.0,0.0,1,0.0,3
"Crowe, Wil",2363.556149334576,88.66752592393482,89.03648631118175,6.46170228501512,-128.93960737794998,-4.693202486978569,28.559738383147003,26.666666666666668,74.0,245.0,0.0,0.0,0,1.0,9
"Cruz, Fernando",1843.3678732409614,87.13353843803971,88.1825169434366,4.617599130554549,-126.78329768037753,-4.3620260441602206,33.03353867214237,25.0,74.0,205.0,0.0,0.0,0,1.0,12
"Cruz, Fernando",1788.335311135413,87.63483018946587,88.42605849642197,4.546402882060986,-127.53436190890217,-4.0752229258438195,33.28952772073921,18.08108108108108,74.0,205.0,0.0,0.0,1,1.0,37
"Cruz, Fernando",1712.2401109095877,87.92120318181162,88.64049218200753,4.334295632942178,-127.91847872438298,-4.750638708019974,33.47515400410678,18.5,74.0,205.0,0.0,0.0,2,0.0,10
"Cueto, Johnny",2053.4666666666667,87.19666666666667,86.43,7.199637651652981,-126.77587286535956,-2.592941883296817,37.12799452429842,30.0,71.0,229.0,0.0,0.0,0,1.0,1
"Cueto, Johnny",2071.841451513123,89.45465780192278,88.66820895885128,6.310007537960764,-130.1144483385403,-3.3552530118950954,37.45425507643167,81.16666666666667,71.0,229.0,0.0,0.0,2,1.0,6
"Cueto, Johnny",2009.6758060439327,88.32108626123397,87.43180497178025,6.656932720500474,-128.44279565349908,-3.368992191557427,37.582021446497826,57.166666666666664,71.0,229.0,0.0,0.0,3,0.0,6
"Curtiss, John",2405.2135813899754,90.63972805632622,90.77949567849873,8.11237491477816,-131.6783898618359,-5.891997895833676,30.071264645488586,19.352941176470587,77.0,220.0,0.0,0.0,0,1.0,17
"Cyr, Tyler",1838.6650793650795,90.82476190476191,91.939126984127,3.949954672830141,-132.0906990199848,-6.917827993283092,29.938398357289525,10.0,73.0,205.0,0.0,0.0,0,1.0,5
"Daniel, Davis",2164.92940210973,87.36618672766213,87.70705196442901,4.283814603008004,-127.11561266464157,-2.879101983338371,26.273328770248686,72.66666666666667,73.0,190.0,0.0,0.0,1,0.0,3
"Danner, Hagen",2298.0,92.74285714285716,93.18571428571428,4.0431812515460095,-135.0462276973166,-3.1907381641062105,24.862422997946613,7.0,73.0,215.0,0.0,0.0,0,1.0,1
"Darvish, Yu",2502.406968969281,87.86590535763197,88.16086685613928,5.29013822831879,-127.7968365863095,-2.6463752249329424,36.74078419868975,93.92857142857143,77.0,220.0,0.0,0.0,0,1.0,14
"Darvish, Yu",2505.8281241754053,87.77013000030132,88.07177173103773,5.195585688638003,-127.66678004912312,-2.31631903699541,36.95797399041752,90.3,77.0,220.0,0.0,0.0,1,1.0,10
"Davies, Zach",2115.250440175863,86.1968518922085,85.94495633985844,5.74059589310743,-125.3920165984804,-3.2228618694701936,30.140999315537304,83.33333333333333,72.0,180.0,0.0,0.0,0,1.0,3
"Davies, Zach",2100.0220199998917,86.43466168296906,86.18627206030708,5.8687947695961915,-125.72524836283836,-3.2640246107427324,30.364681724845997,85.4,72.0,180.0,0.0,0.0,1,1.0,10
"Davies, Zach",2098.9327444967294,85.27690748804572,84.84450937927797,7.00999133877711,-123.96712903468294,-2.698886491592092,30.584987451517225,79.16666666666667,72.0,180.0,0.0,0.0,2,0.0,6
"Davis, Noah",2198.3348397485847,88.80718507218126,88.05401107438485,7.09622674376817,-129.12186706105706,-3.614203846799475,25.974674880219027,65.75,74.0,195.0,0.0,0.0,0,1.0,4
"Davis, Noah",2222.5282343416907,89.29022032017392,88.95624795214532,7.274387236142596,-129.87498512778097,-3.240909014593684,26.316769336071182,72.0,74.0,195.0,0.0,0.0,1,0.0,5
"DeSclafani, Anthony",2093.4697795177176,89.25238074238075,89.73616132147245,6.24963760039774,-129.86314327871142,-3.072042679854341,33.064879858784536,78.57894736842105,74.0,195.0,0.0,0.0,0,1.0,19
"DeSclafani, Anthony",2105.419696969697,90.40336105336105,90.8863460863461,5.832724688505259,-131.57844218091742,-3.263266592980829,33.25530458590006,57.5,74.0,195.0,0.0,0.0,1,1.0,2
"Detmers, Reid",2125.6962574613726,88.3995996878907,87.6209579483837,-4.328025887352834,-128.58730813978184,-3.6632371271167217,23.932686634095685,89.44827586206897,74.0,210.0,0.0,0.0,0,1.0,29
"Detmers, Reid",1989.9089583333334,86.64610416666667,85.7179375,-4.416959189915833,-126.02107722754306,-3.0626310083019956,24.21081451060917,98.0,74.0,210.0,0.0,0.0,1,0.0,2
"Devenski, Chris",1930.993484062286,86.1550879514269,86.31474581694206,2.1432008115023216,-125.38989133043663,-5.240087451834109,32.55842715192712,18.689655172413794,75.0,211.0,0.0,0.0,0,1.0,29
"Devenski, Chris",1924.342031158334,84.64308018961796,84.34980840542217,2.1919850231804174,-123.14857044732942,-5.367311798881493,32.84024640657084,16.2,75.0,211.0,0.0,0.0,1,0.0,10
"Donaldson, Josh",2047.3636363636365,84.23636363636363,83.7090909090909,6.213250567535701,-122.54213513844302,-1.4484413571142398,37.5605749486653,11.0,73.0,210.0,0.0,0.0,1,1.0,1
"Duarte, Daniel",2400.9986409085272,91.75568437539386,91.56854205628221,4.100677521034254,-133.55452838864971,-4.483233913702426,26.643737166324435,18.0625,72.0,170.0,0.0,0.0,0,1.0,32
"Eflin, Zach",2229.631509558339,87.18048780487806,87.49731377719183,6.037244666163754,-126.75994534986039,-3.493503012698677,28.974674880219027,59.0,78.0,220.0,0.0,0.0,0,1.0,3
"Eflin, Zach",2244.015221459872,86.98011179307316,87.42427674426979,5.749370463477254,-126.50954934676186,-3.6548106389317683,29.261510381017565,83.2,78.0,220.0,0.0,0.0,1,0.0,30
"Englert, Mason",2139.612741345725,85.96453805260973,85.79080921149682,6.472082038510327,-125.02108452213103,-2.8180095661922615,23.553473648186174,30.75,76.0,206.0,0.0,0.0,0,1.0,32
"Eovaldi, Nathan",2036.7682517647759,89.49543082504584,90.27349224974716,7.730357775744086,-130.08148262762717,-3.5406307630037683,33.24684213801257,89.22727272727273,74.0,217.0,0.0,0.0,0,1.0,22
"Eovaldi, Nathan",1980.3805187791024,88.83693554763653,89.81796428122773,7.438438688981989,-129.1384553488859,-3.317255532438295,33.63335614875656,80.33333333333333,74.0,217.0,0.0,0.0,2,0.0,12
"Espino, Paolo",2617.287524366472,80.10281026640675,80.09509421702404,2.845665259045106,-116.4757592909525,-1.7149019944760135,36.41615331964408,29.5,70.0,211.0,0.0,0.0,0,1.0,4
"Faedo, Alex",2372.444315757531,88.91447342226759,88.33675728111905,5.628432779066128,-129.32680628333253,-5.464949074120078,27.48665297741273,71.83333333333333,77.0,225.0,0.0,0.0,0,1.0,6
"Faedo, Alex",2456.763475312192,87.48804395041815,86.92098579744206,7.970591188901937,-127.14994392753256,-4.7188798423431315,27.76810403832991,63.7,77.0,225.0,0.0,0.0,1,1.0,10
"Fairbanks, Pete",2438.0939072744995,92.30244128617483,92.75833657083656,0.18939330749653735,-134.2414585693232,-7.6712660208293855,29.303673283139403,13.833333333333334,78.0,225.0,0.0,0.0,0,1.0,12
"Fairbanks, Pete",2391.2295198953093,91.89968695047642,92.54683474420315,0.2034361208176226,-133.6630868174035,-7.352867833786083,29.4280629705681,12.8,78.0,225.0,0.0,0.0,1,1.0,5
"Fairbanks, Pete",2486.6225113287146,93.03792707093695,93.50824025210414,-0.219353004493633,-135.32865907546787,-7.3038100654750036,29.651000076051407,15.805555555555555,78.0,225.0,0.0,0.0,2,0.0,36
"Falter, Bailey",1951.5989027014955,85.84162990727407,87.68282553123946,-3.173395016717184,-124.98163190170897,-3.213201221420024,26.15025585867475,69.66666666666667,76.0,175.0,0.0,0.0,0,1.0,21
"Faucher, Calvin",2612.5628178156358,90.06376312223567,88.86707688494768,4.827088739120957,-131.00095111613908,-4.241413783157137,27.581108829568787,25.176470588235293,73.0,190.0,0.0,0.0,0,1.0,17
"Faucher, Calvin",2724.3092743105954,90.63652539912917,89.84576052249638,4.58581620950245,-131.88193367257549,-3.996708001234917,27.835728952772072,35.5,73.0,190.0,0.0,0.0,1,1.0,4
"Felipe, Angel",2164.7781677648877,90.83322457719846,91.7953731125788,4.177799274363781,-132.21429676146073,-4.174914628716943,25.906717512466997,19.357142857142858,77.0,190.0,0.0,0.0,0,1.0,14
"Feltner, Ryan",2208.3689639991667,89.45106717332104,90.13952711568405,5.70552130137433,-130.22726713053186,-2.3804932263816823,26.619575633127994,78.8,76.0,190.0,0.0,0.0,0,1.0,10
"Feltner, Ryan",2318.17819257446,91.08138514891881,91.81815585475317,4.257244391463147,-132.63549998856274,-2.301216703971051,27.054072553045856,71.5,76.0,190.0,0.0,0.0,2,1.0,2
"Flaherty, Jack",2332.4249276355104,86.64462194095177,87.58401547977581,5.89411064536033,-126.08784666270418,-2.7955474529324373,27.54445204958552,92.22222222222223,76.0,225.0,0.0,0.0,0,1.0,18
"Flaherty, Jack",2392.031529196476,86.93493056635015,87.85791467203788,5.39280195156304,-126.52496585759306,-2.5483234430090937,27.772073921971256,96.5,76.0,225.0,0.0,0.0,1,1.0,8
"Flaherty, Jack",2361.6766007301544,88.33258639093911,89.12577384014803,5.498358795039869,-128.5234289239427,-2.8834271847261648,27.91982008409113,64.0,76.0,225.0,0.0,0.0,2,0.0,7
"Fleming, Josh",1848.796693283096,84.88881344597182,85.0474056416807,-7.863048533130144,-123.35889113800536,-1.2862362803439176,26.933291212551993,64.46153846153847,74.0,220.0,0.0,0.0,0,1.0,13
"Fleming, Josh",1850.4864864864865,85.83243243243244,85.76216216216216,-9.551991379278338,-124.62596176037066,-1.744880121532166,27.23340177960301,37.0,74.0,220.0,0.0,0.0,2,0.0,1
"Freeland, Kyle",2233.338527396733,85.24743396041538,86.22478614140965,-4.541477339206681,-124.12646186658014,-2.787614550456158,30.006707734428478,83.5,76.0,204.0,0.0,0.0,0,1.0,20
"Freeland, Kyle",2235.776382241648,86.54584974793542,87.50083808794247,-4.4180652942325995,-126.05984118669771,-2.6344901757375814,30.272142368240928,81.2,76.0,204.0,0.0,0.0,1,1.0,10
"Fried, Max",2325.5661764705887,86.62277701778386,86.5081269349845,-3.472727433047329,-126.07786755377158,-3.432246607320085,29.179101072324897,45.0,76.0,190.0,0.0,0.0,0,1.0,3
"Fried, Max",2237.743522533709,86.74400811027873,87.03130262517296,-3.206658560594555,-126.23553512968786,-3.623828412344955,29.266940451745377,94.0,76.0,190.0,0.0,0.0,2,1.0,4
"Fried, Max",2250.3702996169186,86.65741668027958,87.14254889702086,-3.022286612288461,-126.15200787789071,-3.270688098411117,29.602859533044338,91.66666666666667,76.0,190.0,0.0,0.0,4,1.0,9
"Fried, Max",2456.0105263157893,84.91684210526316,85.3378947368421,-3.199693568717661,-123.58544843900802,-2.913495422581685,29.72210814510609,95.0,76.0,190.0,0.0,0.0,5,0.0,1
"Fry, David",1427.875,53.025,50.9625,2.103112013656412,-77.20796186491154,1.3474646974485698,27.60848733744011,8.0,72.0,215.0,0.0,0.0,0,1.0,1
"Fry, David",1518.171875,56.315625,54.41875,2.58429593020586,-81.98252194016047,0.2552294418488513,27.789185489390828,64.0,72.0,215.0,0.0,0.0,1,0.0,1
"Fulmer, Michael",2476.5066594472046,89.50348982161981,90.2205950543137,6.031848076221319,-130.19496428632445,-4.077509644143905,30.22609710393734,15.80327868852459,75.0,224.0,0.0,0.0,0,1.0,61
"Fulmer, Michael",2605.866666666667,86.4,87.36666666666666,6.446331989166016,-125.78458920161826,-1.444066748464683,30.49144421629021,15.0,75.0,224.0,0.0,0.0,1,1.0,1
"Gallegos, Giovanny",2333.6976190476194,90.02166666666669,89.05714285714286,5.262338747150007,-130.9094684969679,-6.833715357363334,31.61122518822724,14.0,74.0,215.0,0.0,0.0,0,1.0,3
"Gallegos, Giovanny",2339.724786744369,89.35428301947469,88.39700942832891,5.610766889392521,-129.88777314903638,-6.87630237392458,31.760747168311585,16.35483870967742,74.0,215.0,0.0,0.0,1,1.0,31
"Gallegos, Giovanny",2345.401477594473,89.32437268517516,88.38000573739988,5.252492103347366,-129.86685356598397,-6.483784759000245,31.989924709103352,15.04,74.0,215.0,0.0,0.0,2,1.0,25
"Garcia, Rico",2340.669367724521,90.84893493367893,90.17653901765198,4.457567159448103,-132.12213432650609,-5.482361810668409,29.373423291287768,21.714285714285715,69.0,201.0,0.0,0.0,0,1.0,14
"Garrett, Amir",2077.32852238886,90.91998825914368,90.93568868501788,-7.154522514163386,-132.13620238834125,-5.682322252580726,30.96813445889422,16.62962962962963,77.0,239.0,0.0,0.0,0,1.0,27
"Garrett, Amir",2110.615277777778,89.76749999999998,89.78513888888888,-5.323868280090543,-130.5461186093694,-5.85671952597311,31.16563997262149,17.0,77.0,239.0,0.0,0.0,1,0.0,4
"Gausman, Kevin",2090.1266645519822,90.1731987183606,90.38989434316095,7.6922807003465365,-130.9936680968554,-5.635036209046373,32.35096639614093,97.85714285714286,74.0,205.0,0.0,0.0,0,1.0,21
"Gausman, Kevin",2075.684009192702,90.28752736393766,90.82309070796911,7.470649875936337,-131.21726552295033,-5.419522751475655,32.6393934607487,95.23076923076923,74.0,205.0,0.0,0.0,1,0.0,13
"Givens, Mychal",2362.8122004357297,88.23868681917212,87.68961819172114,7.356598610284405,-128.3155247295067,-1.2179207206768876,33.03445128907141,14.833333333333334,72.0,239.0,0.0,0.0,1,1.0,6
