player_name,previous_injury_date,next_injury_date,num_games,average_spin_rate,average_velocity,average_effective_speed,average_vx0,average_vy0,average_vz0,weight,height,bats,throws,recurrence,EVENT
"Keuchel, Dallas",2024-01-01,2024-12-31,4,1996.2056203560696,85.58955122442237,85.20729887508357,-5.353517189544448,-124.5631041507607,-4.757553077562669,205.0,74.0,1,0,0,False
"Kikuchi, Yusei",2024-01-01,2024-12-31,33,2271.2183585446646,90.40753524203797,91.36232825873545,-6.62170138969517,-131.4614966408626,-3.583042777235118,205.0,72.0,1,0,0,False
"King, John",2024-01-01,2024-12-31,58,2085.950128960373,89.6318483592932,89.31005962241687,-6.428581273720183,-130.39604746913565,-2.7519033896329845,215.0,74.0,1,0,0,False
"Kirby, George",2024-01-01,2024-12-31,35,2146.6276280375314,91.84381922738501,92.30981515543179,5.895368442770753,-133.60106046926973,-3.7362941494421684,215.0,76.0,2,1,0,False
"Kittredge, Andrew",2024-01-01,2024-12-31,78,2493.3806272594798,91.22783078792229,91.99547294967606,5.342343352900645,-132.76098670340807,-4.488596402522169,230.0,73.0,2,1,0,False
"Knizner, Andrew",2024-01-01,2024-12-31,2,1255.2987616099072,47.65247678018576,45.483746130030966,3.1994963448252625,-68.83433190022296,5.663684087557897,225.0,73.0,2,1,0,False
"Koch, Matt",2024-01-01,2024-12-31,7,2180.301061438561,89.92668123543123,89.87672161172159,7.172107001594165,-130.7722919353208,-3.7316666336308453,215.0,75.0,1,1,0,False
"Kolarek, Adam",2024-01-01,2024-12-31,1,2257.0,84.725,84.5,-8.63442285857458,-122.8948567042238,5.036354588752923,215.0,75.0,1,0,0,False
"Kopech, Michael",2024-01-01,2024-12-31,80,2598.3350207534213,96.65856338474865,97.47214701995256,7.603204099558803,-140.4791091701672,-5.132773833284398,210.0,75.0,2,1,0,False
"Krehbiel, Joey",2024-01-01,2024-12-31,3,1980.0,89.2,88.97857142857143,4.402381019991944,-129.85476378686351,-2.6401225620255246,240.0,75.0,2,1,0,False
"Krook, Matt",2024-01-01,2024-12-31,2,2161.925925925926,87.86296296296297,87.75,-5.24306961223644,-127.8625445805531,-2.417150142629884,225.0,76.0,1,0,0,False
"Kuhl, Chad",2024-01-01,2024-12-31,34,2284.7280049986243,88.2717571528129,88.68906994401634,7.689809989711902,-128.34895444616623,-1.5260534256886065,205.0,75.0,2,1,0,False
"Kuhnel, Joel",2024-01-01,2024-12-31,9,2144.6100105987202,91.79035325837981,92.90341464670686,5.568038642539826,-133.505661299633,-5.637628691257151,280.0,76.0,2,1,0,False
"La Sorsa, Joe",2024-01-01,2024-12-31,18,1992.559963732294,83.72507481605471,84.20139947379639,-7.052575223067274,-121.72293385414171,-1.2474701175835226,215.0,77.0,1,0,0,False
"Lambert, Peter",2024-01-01,2024-12-31,29,2121.828470887352,89.20569971983889,89.70617491906623,5.048816207231398,-129.80147396621416,-4.990219625039848,208.0,74.0,2,1,0,False
"Lamet, Dinelson",2024-01-01,2024-12-31,3,2445.023787571455,89.14198475628496,88.52174073391113,4.178048888669982,-129.71510050550972,-4.497848372736628,228.0,75.0,2,1,0,False
"Lange, Alex",2024-01-01,2024-12-31,24,2204.8689676879167,90.81256995066815,90.91854907478812,6.229948345380183,-132.0664421702119,-4.7406224166216,202.0,75.0,2,1,0,False
"Lauer, Eric",2024-01-01,2024-12-31,1,2239.8,87.04,87.75,-4.25299786049827,-126.73347698817165,-3.2579857091320603,228.0,75.0,2,0,0,False
"Lawrence, Casey",2024-01-01,2024-12-31,2,2093.2162162162163,82.9054054054054,82.62432432432432,7.763178678871226,-120.48471730988948,-1.872265871540579,170.0,72.0,2,1,0,False
"Leahy, Kyle",2024-01-01,2024-12-31,34,2301.7038157659636,91.21469769665033,92.72500165276232,3.7347777130942936,-132.77198050039036,-4.328630905893733,200.0,77.0,0,1,0,False
"Lee, Dylan",2024-01-01,2024-12-31,56,2070.7844652198514,86.95888666251112,87.06099529961017,-4.765069759167785,-126.48570888417368,-6.296852582912326,214.0,75.0,1,0,0,False
"Legumina, Casey",2024-01-01,2024-12-31,6,2190.9427427263813,90.05172994003728,90.63114502364,7.576369133015576,-130.97905526478735,-1.1785543463542132,195.0,74.0,2,1,0,False
"Leibrandt, Brandon",2024-01-01,2024-12-31,2,1944.2280405405404,83.41961148648649,83.84222972972972,-4.683996211228828,-121.41627309060252,-4.20618576253759,190.0,76.0,1,0,0,False
"Little, Brendon",2024-01-01,2024-12-31,52,2058.1884624532345,92.01478746737995,90.88436731438968,-5.981683288734451,-133.82863216535807,-4.052664933361074,195.0,74.0,1,0,0,False
"Loftin, Nick",2024-01-01,2024-12-31,1,1286.125,56.262499999999996,55.025,3.3348269417250487,-81.81388090202165,0.8986003460660164,180.0,71.0,2,1,0,False
"Logue, Zach",2024-01-01,2024-12-31,3,2017.6127450980393,89.0859477124183,87.59901960784313,-8.156116758460922,-129.4414255242777,-1.9010818450528948,165.0,72.0,1,0,0,False
"Long, Sam",2024-01-01,2024-12-31,50,2325.633737875663,87.49024176516627,87.31605068120145,-4.074191237240166,-127.32994762115338,-3.938708034682928,185.0,73.0,1,0,0,False
"Lopez, Jacob",2024-01-01,2024-12-31,4,2215.6274702874516,84.41948244886679,84.98572415699282,-8.526409916704335,-122.61104041876501,-1.3794823212384366,220.0,76.0,1,0,0,False
"Lucas, Easton",2024-01-01,2024-12-31,9,2141.5523965657585,90.95543762411758,91.1618033736299,-6.166215450641853,-132.2647860433349,-4.264714327079998,180.0,76.0,1,0,0,False
"Lucchesi, Joey",2024-01-01,2024-12-31,2,2121.7921303656594,86.03415474297827,86.3435413354531,-7.524660165015844,-125.09542045638128,-3.4959014965926514,225.0,77.0,1,0,0,False
"Lugo, Seth",2024-01-01,2024-12-31,36,2592.5127581943584,87.28398728591772,86.86908510325634,3.4298599737823534,-127.04796207747165,-2.4146925696284365,233.0,76.0,2,1,0,False
"Lyles, Jordan",2024-01-01,2024-12-31,7,2031.8014046479839,85.44936397812714,86.45300922761449,6.037165671098761,-124.30703891293899,-3.4359652361096513,230.0,77.0,2,1,0,False
"Manaea, Sean",2024-01-01,2024-12-31,38,2000.7292499838697,87.95193401307968,89.09709434606891,-8.604596682372156,-127.7744706027981,-1.7525698411247657,245.0,77.0,2,0,0,False
"Manning, Matt",2024-01-01,2024-12-31,7,2228.4940380574562,88.94926428461136,89.74836438944337,4.534316563481032,-129.41996621482738,-3.7893803001118878,195.0,78.0,2,1,0,False
"Mantiply, Joe",2024-01-01,2024-12-31,78,2126.4825814618303,84.09168211701925,84.09952486895013,-8.852190215556112,-122.14605168034211,-0.5489322442613102,219.0,76.0,2,0,0,False
"Marinaccio, Ron",2024-01-01,2024-12-31,18,2175.860436477598,87.51842888182013,87.82841954211058,8.503340968196145,-127.11662428688987,-2.2464599311582005,205.0,74.0,2,1,0,False
"Martin, Davis",2024-01-01,2024-12-31,11,2471.732406853318,88.08189281756708,88.41928927561379,5.642080617056112,-128.14182269476166,-3.82062498467782,215.0,73.0,1,1,0,False
"Martinez, Justin",2024-01-01,2024-12-31,64,1903.9157735434846,95.82214098262803,96.10201386707698,9.128480968486379,-139.18590154575486,-6.066322433364175,180.0,75.0,2,1,0,False
"Martinez, Seth",2024-01-01,2024-12-31,46,2118.0792624160167,85.89831132179938,86.97503500966984,6.545645170953711,-124.91166161375143,-0.02168234417285155,200.0,74.0,2,1,0,False
"Maton, Phil",2024-01-01,2024-12-31,81,2727.4214311129185,82.80510079271271,83.78635451279764,1.6394687966453294,-120.54176855037896,-0.3770415314163377,206.0,76.0,2,1,0,False
"Mattson, Isaac",2024-01-01,2024-12-31,5,2182.7651209103838,90.85432432432432,91.33558558558559,4.941118898262812,-132.1220617697415,-5.35888690478818,205.0,74.0,2,1,0,False
"Mayers, Mike",2024-01-01,2024-12-31,1,2347.6,88.57333333333332,88.52666666666667,7.007849665117946,-128.825236520405,-3.104161345464439,220.0,74.0,2,1,0,False
"Mayza, Tim",2024-01-01,2024-12-31,56,2103.7385099901758,90.98060270282109,91.4145195368144,-6.195104774277643,-132.25249300000175,-5.6789965051211135,213.0,75.0,1,0,0,False
"McCann, James",2024-01-01,2024-12-31,1,887.1,45.13,43.57,2.0980940504836854,-65.22913218290708,5.839210816899472,232.0,74.0,2,1,0,False
"McCaughan, Darren",2024-01-01,2024-12-31,14,2224.723035632975,85.61414821738933,86.18830099671197,6.0107128559320415,-124.54997999596348,-1.6005045563463614,200.0,73.0,2,1,0,False
"McGough, Scott",2024-01-01,2024-12-31,29,2084.037521416133,89.8668620691927,89.18053867781333,4.576932897122779,-130.73529744615809,-5.496512329138526,190.0,71.0,2,1,0,False
"McKenzie, Triston",2024-01-01,2024-12-31,18,2216.759125960848,86.39131924930815,87.20877894346368,4.193953328460094,-125.6690918662269,-5.626233284422831,165.0,77.0,2,1,0,False
"McKinstry, Zach",2024-01-01,2024-12-31,3,1241.0166666666667,49.76666666666667,47.52,1.616907863364414,-71.80338709449896,5.197239303545719,180.0,72.0,1,1,0,False
"Mederos, Victor",2024-01-01,2024-12-31,4,2321.2775297619046,92.80409226190474,93.13839285714285,8.569599785256468,-134.83164858046288,-4.7558819047367615,227.0,74.0,2,1,0,False
"Mervis, Matt",2024-01-01,2024-12-31,1,1399.1891891891892,57.03513513513514,55.63513513513514,3.4200732652480843,-82.96488631424705,1.5941284850637094,225.0,74.0,1,1,0,False
"Mikolas, Miles",2024-01-01,2024-12-31,34,2232.5105352558767,88.1088884219569,88.17551788067561,7.505994875536713,-128.0587391346853,-4.74005741225036,230.0,76.0,2,1,0,False
"Miller, Owen",2024-01-01,2024-12-31,1,1544.7567567567567,59.49189189189189,57.51081081081081,4.10873932041919,-86.50669486418704,-0.01299367021307309,185.0,72.0,2,1,0,False
"Miller, Tyson",2024-01-01,2024-12-31,60,2326.3869351683998,85.00613256107891,86.45319202862858,9.118370907018617,-123.50898412647749,0.31405564433927446,225.0,76.0,2,1,0,False
"Misiewicz, Anthony",2024-01-01,2024-12-31,3,2423.311111111111,84.35111111111111,84.07796296296297,-0.14354629360997628,-122.83842807305504,-2.1489339836158385,196.0,73.0,2,0,0,False
"Montero, Rafael",2024-01-01,2024-12-31,44,2300.6044673610013,93.48193014854262,93.16877276732767,6.180579413473088,-135.9555362496658,-2.9812080035900657,190.0,72.0,2,1,0,False
"Morales, Francisco",2024-01-01,2024-12-31,2,2311.1666666666665,88.76666666666667,89.95,5.087971141213417,-129.13521690138586,-3.533010957723455,185.0,76.0,2,1,0,False
"Morejon, Adrian",2024-01-01,2024-12-31,63,2409.2895133285615,92.83286277205688,92.90463851094226,-7.196072698921795,-134.9554405058747,-4.218539060501557,224.0,71.0,1,0,0,False
"Morris, Cody",2024-01-01,2024-12-31,2,2178.6407407407405,88.95592592592592,88.96407407407408,4.0201146415393865,-129.43991730356953,-4.77418504292509,205.0,76.0,2,1,0,False
"Mushinski, Parker",2024-01-01,2024-12-31,13,2578.836758228313,86.6140646929836,87.01646084780994,-1.7179019628256331,-126.11556344991277,-3.0343301743998077,218.0,72.0,1,0,0,False
"Nance, Tommy",2024-01-01,2024-12-31,20,2608.462780578412,88.9422492318483,88.68320650812466,2.926535068855615,-129.41154111330394,-2.718034920620855,235.0,78.0,2,1,0,False
"Nelson, Nick",2024-01-01,2024-12-31,5,1986.8524675324675,90.61298701298702,90.4443722943723,7.2567466138934105,-131.7417043311229,-4.189317780948621,205.0,73.0,2,1,0,False
"Nittoli, Vinny",2024-01-01,2024-12-31,11,2600.3157183819762,86.47504928118477,87.63007739966127,7.433511896968653,-125.7578364136626,-1.187737827742256,210.0,73.0,2,1,0,False
"Nola, Aaron",2024-01-01,2024-12-31,35,2317.346927823923,86.76955823851397,87.72048017209333,5.562277503006708,-126.22304484829438,-1.2617480431465333,200.0,74.0,2,1,0,False
"Ober, Bailey",2024-01-01,2024-12-31,32,2145.80170164919,86.673328869318,88.2434304795582,4.904429224269582,-126.11850212080695,-4.044023577698979,260.0,81.0,2,1,0,False
"Odorizzi, Jake",2024-01-01,2024-12-31,1,1965.938775510204,85.2574074074074,85.07592592592593,3.2956003912412832,-124.08921847908628,-3.138103789232382,190.0,74.0,2,1,0,False
"Okert, Steven",2024-01-01,2024-12-31,47,2395.800074689829,85.67534736891442,85.86189583521396,-6.887778718188732,-124.5688987874537,-2.9067374816992397,202.0,74.0,1,0,0,False
"Oller, Adam",2024-01-01,2024-12-31,10,2185.269966472746,89.08744612433242,88.99964237087103,7.4783846215757155,-129.45485868936342,-3.1518450214586253,225.0,76.0,2,1,0,False
"Ort, Kaleb",2024-01-01,2024-12-31,23,2405.8038667522474,93.13565549829194,92.91496025976949,7.472122445651678,-135.31869556115146,-5.23112722418095,240.0,76.0,2,1,0,False
"Ottavino, Adam",2024-01-01,2024-12-31,61,2457.355013159417,86.03909072563803,87.00223330744403,7.24648360882535,-125.05715078265872,-1.5604111243481065,246.0,77.0,0,1,0,False
"Pallante, Andre",2024-01-01,2024-12-31,32,2298.0683820393247,91.83406819245327,92.54041315039858,4.944424821130781,-133.61522634457717,-5.2650250652098425,203.0,72.0,2,1,0,False
"Parsons, Wes",2024-01-01,2024-12-31,6,2398.8749860442394,90.35019366130763,90.88672251692286,4.810098330836381,-131.4128780295523,-3.8764846501586256,206.0,77.0,2,1,0,False
"Payamps, Joel",2024-01-01,2024-12-31,74,2483.178340431151,89.91955032886081,89.76174794153114,7.041423793309369,-130.74854430140763,-3.565600478238425,225.0,74.0,2,1,0,False
"Pearson, Nate",2024-01-01,2024-12-31,64,2386.183658666944,91.91208786271426,92.8838949777996,4.846618567020797,-133.73931842156193,-3.2852620434088142,255.0,78.0,2,1,0,False
"Peguero, Elvis",2024-01-01,2024-12-31,56,2236.1062664110755,93.40071937071151,94.66599915088192,8.551512480903105,-135.77636651508402,-4.094581138433636,208.0,77.0,2,1,0,False
"Peralta, Freddy",2024-01-01,2024-12-31,36,2282.6419945289445,89.3194452992388,89.86511996676049,7.655373669568388,-129.8330645452204,-2.946333830390063,199.0,71.0,2,1,0,False
"Peralta, Sammy",2024-01-01,2024-12-31,9,2163.8193458885926,83.79200569109489,83.94496539297373,-8.291225142570122,-121.74746039363524,0.38336904804337035,205.0,74.0,1,0,0,False
"Peralta, Wily",2024-01-01,2024-12-31,3,1864.698136645963,86.16741200828157,85.47915113871636,4.5332509356246184,-125.32678698399542,-5.847898563936302,255.0,73.0,2,1,0,False
"Pfaadt, Brandon",2024-01-01,2024-12-31,33,2538.3493651710455,89.91043300999581,90.66566498075893,5.861889660496371,-130.81299232776604,-3.7053527601478646,220.0,76.0,2,1,0,False
"Pint, Riley",2024-01-01,2024-12-31,6,2387.5289922168545,90.2410360720375,91.22467338022165,5.365659898842829,-131.340946747495,-1.8341241214049528,225.0,77.0,2,1,0,False
"Pinto, Ricardo",2024-01-01,2024-12-31,8,1898.3335053341038,89.48176907019986,89.24001289805796,4.764859620134981,-130.1676346037185,-4.715510619907208,195.0,72.0,2,1,0,False
"Plesac, Zach",2024-01-01,2024-12-31,3,1919.5398581426734,86.43397482973982,86.54519013694043,1.2176256128112735,-125.80487110845958,-4.7182767915265975,220.0,75.0,2,1,0,False
"Pop, Zach",2024-01-01,2024-12-31,62,2288.563297332105,94.32723619240636,94.4815151395506,6.607597357631426,-137.17166991819872,-3.4855801585278616,220.0,76.0,2,1,0,False
"Poppen, Sean",2024-01-01,2024-12-31,2,2038.4,88.09,88.16,7.847847982552523,-128.09466164972537,-0.07287762286535777,210.0,75.0,2,1,0,False
"Pratto, Nick",2024-01-01,2024-12-31,1,2018.0,78.77333333333333,78.36666666666666,-6.437130007095911,-114.58327406294046,-1.521329831309261,215.0,73.0,1,0,0,False
"Quinones, Luis",2024-01-01,2024-12-31,1,1896.142857142857,87.72857142857143,87.81428571428572,2.4347823817205203,-127.70973159218168,-4.684211180062732,165.0,71.0,0,1,0,False
"Ragans, Cole",2024-01-01,2024-12-31,36,2445.1008695797027,89.67952117876229,89.42811014675084,-4.483773917372415,-130.4287849300264,-5.786540106932001,190.0,76.0,1,0,0,False
"Rainey, Tanner",2024-01-01,2024-12-31,54,2357.396115435419,91.88055574255525,91.79555142198858,8.590298801391697,-133.43444954565467,-6.4199347082299445,244.0,74.0,2,1,0,False
"Ramirez, Nick",2024-01-01,2024-12-31,10,1992.5401606944986,83.02089522811582,81.87917329887183,-8.455210368276834,-120.6230834592506,-2.3155322553732516,232.0,76.0,1,0,0,False
"Rea, Colin",2024-01-01,2024-12-31,34,2104.1838625227397,88.72765577924484,89.28461097045177,5.716307584265102,-129.08225086501457,-3.2599754179393994,235.0,77.0,2,1,0,False
"Reyes, Gerardo",2024-01-01,2024-12-31,4,2262.206753129674,90.54977154916303,89.23907841088368,5.142583908473086,-131.70013928569563,-3.322585038501947,195.0,71.0,2,1,0,False
"Reyes, Pablo",2024-01-01,2024-12-31,1,1834.888888888889,65.02777777777777,63.37222222222223,2.6342372139709433,-94.54192120060885,2.3851490901330603,175.0,68.0,2,1,0,False
"Richards, Trevor",2024-01-01,2024-12-31,57,2447.746187827743,84.77426488746386,84.70699199854884,6.862648264160035,-123.22095861345974,-4.516888487764902,205.0,74.0,2,1,0,False
"Richardson, Lyon",2024-01-01,2024-12-31,2,2184.230769230769,90.0,89.2576923076923,8.905292941921196,-130.78944964419165,-3.4308557831429383,207.0,74.0,0,1,0,False
"Rivera, Emmanuel",2024-01-01,2024-12-31,4,1740.6586038961038,66.92292207792208,64.85853896103896,4.39918881646798,-97.28644091647531,-0.06853583265411473,225.0,74.0,2,1,0,False
"Roberts, Ethan",2024-01-01,2024-12-31,21,2849.805444715141,85.02122832618186,85.34951560555434,3.8720748347655407,-123.78842111591592,-0.8702198040744026,180.0,70.0,2,1,0,False
"Robertson, David",2024-01-01,2024-12-31,71,2635.9666771155453,90.14342595972093,90.45783825072576,6.239995442015771,-131.07421690336045,-4.563694150000056,195.0,71.0,2,1,0,False
"Rodriguez, Carlos",2024-01-01,2024-12-31,3,2112.8455659885235,87.86610328638498,87.89196139801773,4.936648136948737,-127.86565174840571,-2.7386964494373713,160.0,69.0,0,1,0,False
"Rogers, Taylor",2024-01-01,2024-12-31,68,2409.6599099544933,86.45744920885441,85.58455682025827,-5.74899247214675,-125.76583498525017,-2.007053928938602,190.0,75.0,1,0,0,False
"Rogers, Trevor",2024-01-01,2024-12-31,26,2182.7818796630263,88.30124585012383,88.81086690777262,-8.075762894217558,-128.29903309106106,-3.797838875745391,217.0,77.0,1,0,0,False
"Rogers, Tyler",2024-01-01,2024-12-31,82,2089.40390196564,79.31831803612843,78.61840498775578,8.155925184827804,-114.70851424964545,9.98198437096857,181.0,75.0,2,1,0,False
"Rojas, Josh",2024-01-01,2024-12-31,2,1708.375,70.83693181818182,69.97073863636363,5.019993563455234,-103.03563877465436,0.3205790544349568,207.0,73.0,1,1,0,False
"Rortvedt, Ben",2024-01-01,2024-12-31,1,1611.2222222222222,67.33888888888889,64.6888888888889,2.538259405911767,-97.5565062887614,1.1309745587303202,205.0,70.0,1,1,0,False
"Rosenberg, Kenny",2024-01-01,2024-12-31,7,2060.935275066923,85.77612271350954,84.87893779758953,-5.347694307007498,-124.7362989115499,-5.054574195241848,195.0,73.0,1,0,0,False
"Rutledge, Jackson",2024-01-01,2024-12-31,3,2151.8872986148267,90.65560906010346,90.81425598953689,6.6421335193836955,-131.81219438167446,-5.374665762352698,251.0,80.0,2,1,0,False
"Ryan, Ryder",2024-01-01,2024-12-31,18,2325.415077741358,90.17996378020725,90.29005959924928,5.4406260218137295,-131.1978321887008,-2.9575577810720124,205.0,74.0,2,1,0,False
"Saalfrank, Andrew",2024-01-01,2024-12-31,4,1987.7708333333333,88.76875000000001,88.30000000000001,-3.52297499101761,-129.2028414260949,-4.4164333054472795,205.0,75.0,1,0,0,False
"Sadzeck, Connor",2024-01-01,2024-12-31,1,2226.3333333333335,88.63333333333333,87.85000000000001,8.469730660129377,-128.60095026243448,-2.863289491225627,235.0,79.0,2,1,0,False
"Salazar, Eduardo",2024-01-01,2024-12-31,26,2014.7258085399108,91.61522846722657,92.41610280646806,6.792141206660783,-133.28365730797103,-3.042917106574524,177.0,74.0,2,1,0,False
"Sampson, Adrian",2024-01-01,2024-12-31,2,2196.475,87.515,87.425,7.435723319967676,-127.17183986431726,-3.3712284681346767,210.0,74.0,2,1,0,False
"Sands, Cole",2024-01-01,2024-12-31,64,2258.5228735969195,90.87304056611784,89.9049207169125,7.782518209085081,-132.1094080298847,-3.784698331196706,215.0,75.0,2,1,0,False
"Santana, Dennis",2024-01-01,2024-12-31,64,2487.079684317299,91.23175116675246,90.90320854644736,7.048514128690399,-132.65226203695715,-4.593345226881092,190.0,74.0,2,1,0,False
"Santillan, Tony",2024-01-01,2024-12-31,34,2310.7156804224664,92.91631346973624,92.41192607377982,6.914011267924885,-135.1400633819561,-3.1186892333631215,240.0,75.0,2,1,0,False
"Scott, Tanner",2024-01-01,2024-12-31,81,2606.4499019028717,93.8792098740721,94.00193915969801,-7.323836975668451,-136.5195065526699,-3.8099388350401378,235.0,72.0,2,0,0,False
"Sears, JP",2024-01-01,2024-12-31,33,2100.982024691408,85.78197866893872,85.85693013403755,-4.10599332179982,-124.83167910136551,-0.123368933037947,180.0,71.0,2,0,0,False
"Selby, Colin",2024-01-01,2024-12-31,5,2357.401048581048,91.57281144781146,92.13789802789803,3.935976126326166,-133.23617837852163,-4.660622028649098,220.0,74.0,2,1,0,False
"Severino, Luis",2024-01-01,2024-12-31,35,2238.7285426087037,92.44186820746862,92.50025436662547,5.987118093024846,-134.44492973207366,-4.76109128431244,218.0,74.0,2,1,0,False
"Shreve, Chasen",2024-01-01,2024-12-31,4,1734.6956427015248,83.87071895424837,84.06248366013072,-4.007422098535327,-122.07746775506386,-3.5111932433658635,180.0,76.0,1,0,0,False
"Shuster, Jared",2024-01-01,2024-12-31,40,2056.0421801551515,88.16498012605832,88.59028904311036,-4.528901135065408,-128.3122031262389,-4.057241035180471,210.0,75.0,1,0,0,False
"Skubal, Tarik",2024-01-01,2024-12-31,36,2045.775754073112,92.06208301849647,92.12250643060432,-5.683360440396961,-133.87021279134572,-5.4849343967643645,240.0,75.0,2,0,0,False
"Smeltzer, Devin",2024-01-01,2024-12-31,1,2215.310344827586,79.2344827586207,78.61379310344829,-8.239994102111716,-115.10910347391513,0.06916061980226298,195.0,75.0,2,0,0,False
"Smith, Dominic",2024-01-01,2024-12-31,3,1043.8839285714287,47.52916666666666,45.80146825396826,-2.686809630166517,-68.44692878048009,6.893945647545131,222.0,72.0,1,0,0,False
"Smith, Pavin",2024-01-01,2024-12-31,1,1878.5882352941176,73.62941176470588,72.3529411764706,-7.291499295511912,-107.00208549642278,0.9091760046587266,208.0,74.0,1,0,0,False
"Smith-Shawver, AJ",2024-01-01,2024-12-31,3,1898.8777184177864,89.54971669095032,90.31852764094144,6.291051422434857,-130.16889990988386,-4.791335148875603,205.0,75.0,2,1,0,False
"Snead, Kirby",2024-01-01,2024-12-31,12,2363.749660629774,89.57560654623154,89.12131212222121,-8.170993405908696,-130.17245313667195,-1.3221166832771993,218.0,73.0,1,0,0,False
"Soriano, George",2024-01-01,2024-12-31,25,2274.0192484416157,88.76305188261983,88.98302280244842,5.013360704447311,-129.17739185219457,-1.734393982157103,210.0,74.0,2,1,0,False
"Soriano, José",2024-01-01,2024-12-31,24,2062.5102381203646,94.34920149468336,94.78132537924115,4.733309808642527,-137.24500739885946,-4.89242164501353,220.0,75.0,2,1,0,False
"Soto, Gregory",2024-01-01,2024-12-31,71,2360.5746905994233,92.71412815818879,93.17047178674491,-6.854937477678924,-134.80779078445644,-4.315190499305525,234.0,73.0,1,0,0,False
"Speas, Alex",2024-01-01,2024-12-31,1,2653.4102564102564,92.87692307692308,92.98974358974358,4.690733934424356,-135.06963123802316,-5.953569000424945,225.0,75.0,2,1,0,False
"Stanek, Ryne",2024-01-01,2024-12-31,73,2044.502125779178,94.21889423822455,93.80269072288984,3.7883726141112217,-137.03737094900418,-6.6650054472144244,226.0,76.0,2,1,0,False
"Stashak, Cody",2024-01-01,2024-12-31,3,2114.25,82.3,81.625,1.55572418501168,-119.71625306814386,-4.327411297819647,180.0,74.0,2,1,0,False
"Stephens, Jackson",2024-01-01,2024-12-31,6,2207.881121679441,87.69217225351679,86.95170861613877,2.4255745508669024,-127.67920766750181,-2.7424596365263056,220.0,74.0,2,1,0,False
"Strahm, Matt",2024-01-01,2024-12-31,72,2533.8485689495647,90.4936220669154,90.15234389754079,-7.577764727349499,-131.51479648925945,-2.876605820785595,190.0,74.0,2,0,0,False
"Strickland, Hunter",2024-01-01,2024-12-31,76,2547.5475886057084,88.09941634785523,87.4279793247451,7.246744610673097,-128.05265785443123,-3.788716478194844,225.0,75.0,2,1,0,False
"Stroman, Marcus",2024-01-01,2024-12-31,31,2387.631801418928,86.71516365935152,85.92224759750623,3.622860063037665,-126.25800230910357,-1.74041497632521,180.0,67.0,2,1,0,False
"Strzelecki, Peter",2024-01-01,2024-12-31,10,2389.768430445003,88.08307967346275,88.82760853931015,6.161761402531392,-128.15768409841007,-0.8644672228725903,195.0,74.0,2,1,0,False
"Stubbs, Garrett",2024-01-01,2024-12-31,4,1478.01375,60.16228409090909,59.23679545454546,3.564523666184026,-87.3399837254928,2.22013362217929,170.0,70.0,1,1,0,False
"Suarez, Robert",2024-01-01,2024-12-31,69,2340.736218438839,98.0437213595276,98.55683882681078,4.64714001856146,-142.51354711722854,-7.6341289031840684,210.0,74.0,2,1,0,False
"Suero, Wander",2024-01-01,2024-12-31,2,2392.666666666667,88.38571428571429,89.1,9.339481886281305,-128.32967481054905,-5.425086777245966,216.0,76.0,2,1,0,False
"Sulser, Cole",2024-01-01,2024-12-31,11,2153.8162156196304,88.31987915500586,88.76939293068402,5.978582092060991,-128.42757456970668,-4.441736451804333,190.0,73.0,2,1,0,False
"Tate, Dillon",2024-01-01,2024-12-31,34,2079.322019965856,87.5133597280929,87.89483894815105,6.057658348625182,-127.29444098902265,-1.9197129251238303,195.0,74.0,2,1,0,False
"Taylor, Blake",2024-01-01,2024-12-31,3,2056.7368421052633,90.82631578947368,91.7578947368421,-2.6735905067544117,-132.27703801383706,-3.8675901213568475,220.0,75.0,1,0,0,False
"Teheran, Julio",2024-01-01,2024-12-31,3,2210.5974576271187,85.82675722831505,85.70502028397566,7.197061724893405,-124.80022572805518,0.017639072123734764,205.0,74.0,2,1,0,False
"Thompson, Zack",2024-01-01,2024-12-31,6,1825.621184694454,84.49535388778898,85.55126165407755,-2.0651046661762744,-123.01973249805427,-2.197704907766248,215.0,74.0,1,0,0,False
"Thornton, Trent",2024-01-01,2024-12-31,74,2759.6409601111263,88.21950276621652,88.2404623322703,5.549593857577459,-128.3957778973915,-1.6250892810975859,190.0,72.0,2,1,0,False
"Tinoco, Jesus",2024-01-01,2024-12-31,37,2358.3850910535352,90.7749593950195,90.59605640856374,5.751771194219656,-132.06405679313485,-3.3178107107546784,258.0,76.0,2,1,0,False
"Tonkin, Michael",2024-01-01,2024-12-31,59,2310.983269912433,88.42803045007885,88.1021520672266,10.328873269259391,-128.36247972063163,-1.8874037173484663,220.0,79.0,2,1,0,False
"Torrens, Luis",2024-01-01,2024-12-31,1,1515.0,60.666666666666664,58.5,1.8195752218242405,-88.34746948924675,-1.9551175239394591,217.0,72.0,2,1,0,False
"Toussaint, Touki",2024-01-01,2024-12-31,14,2031.7190272644048,85.29659713360299,86.67634403598221,5.215403062853784,-124.11763259949566,-2.4531106665854154,215.0,75.0,2,1,0,False
"Tucker, Cole",2024-01-01,2024-12-31,1,1203.9,52.029999999999994,50.97,0.5202022538114033,-75.4626096238877,3.646575047617582,200.0,75.0,0,1,0,False
