player_name,game_date,num_pitches,avg_release_spin_rate,avg_release_speed,avg_effective_speed,avg_vx0,avg_vy0,avg_vz0,recurrence,start,stop,event,weight,height,bats,throws,age
"Musgrove, Joe",2022-05-08,108,2674.9166666666665,86.26759259259259,85.6324074074074,3.610460323161939,-125.5133551264694,-4.329371261411064,0,8,9,0.0,230.0,77.0,0,0,29.423682409308693
"Musgrove, Joe",2022-05-15,99,2638.848484848485,86.47272727272727,86.04343434343434,3.447212070583144,-125.85798140416703,-4.703210330082666,0,9,10,0.0,230.0,77.0,0,0,29.44284736481862
"Musgrove, Joe",2022-05-21,100,2575.53,87.20700000000001,86.791,3.2643389673108687,-126.92088859222136,-4.437947986124394,0,10,11,0.0,230.0,77.0,0,0,29.45927446954141
"Musgrove, Joe",2022-05-28,96,2697.96875,86.63645833333334,85.89270833333335,3.4465445349249784,-126.05278742271368,-4.2029571404900645,0,11,12,0.0,230.0,77.0,0,0,29.478439425051334
"Musgrove, Joe",2022-06-03,114,2580.6666666666665,88.39824561403509,87.71929824561404,4.825992115537436,-128.56784430915744,-5.20064780738195,0,12,13,0.0,230.0,77.0,0,0,29.49486652977413
"Musgrove, Joe",2022-06-10,109,2708.6605504587155,87.0559633027523,86.35596330275229,3.334932442213027,-126.66963597880856,-3.929251603582261,0,13,14,0.0,230.0,77.0,0,0,29.51403148528405
"Musgrove, Joe",2022-06-16,106,2642.4245283018868,86.54433962264152,86.13584905660377,3.7067765880078634,-125.95617797736196,-4.487258261620997,0,14,15,1.0,230.0,77.0,0,0,29.530458590006845
"Musgrove, Joe",2022-06-23,88,2537.9204545454545,86.55113636363636,85.68295454545455,3.1051928050191324,-125.91282456512845,-4.3458405087534,1,0,1,0.0,230.0,77.0,0,0,29.54962354551677
"Musgrove, Joe",2022-06-30,98,2632.785714285714,87.42755102040816,86.99183673469389,3.737566858942506,-127.2491843957452,-5.090731867631445,1,1,2,0.0,230.0,77.0,0,0,29.568788501026695
"Musgrove, Joe",2022-07-07,95,2534.231578947368,87.43473684210525,86.66063829787234,3.5206247675260944,-127.19750062177324,-4.244255053266822,1,2,3,0.0,230.0,77.0,0,0,29.587953456536617
"Musgrove, Joe",2022-07-13,88,2635.7272727272725,86.66818181818182,86.8125,3.964922636273468,-126.2804396142984,-4.524284693558559,1,3,4,0.0,230.0,77.0,0,0,29.60438056125941
"Musgrove, Joe",2022-07-24,89,2516.988764044944,88.18426966292134,87.77078651685393,3.3119747610282597,-128.3589030453263,-3.978505825637833,1,4,5,0.0,230.0,77.0,0,0,29.634496919917865
"Musgrove, Joe",2022-07-30,96,2607.84375,87.34270833333333,86.88437499999999,3.661681403106138,-127.07013800318092,-3.843840301910167,1,5,6,0.0,230.0,77.0,0,0,29.650924024640656
"Musgrove, Joe",2022-08-04,101,2571.3762376237623,86.5960396039604,85.94158415841585,3.809976646858261,-125.96934403431932,-4.250651920044638,1,6,7,0.0,230.0,77.0,0,0,29.66461327857632
"Musgrove, Joe",2022-08-09,95,2493.5894736842106,88.9863157894737,88.58842105263157,4.102317238105714,-129.4655848978894,-5.016932293937876,1,7,8,0.0,230.0,77.0,0,0,29.678302532511978
"Musgrove, Joe",2022-08-15,112,2621.848214285714,87.58839285714285,87.16517857142857,4.877326961434591,-127.3857648438099,-4.909869728156507,1,8,9,0.0,230.0,77.0,0,0,29.694729637234772
"Musgrove, Joe",2022-08-20,97,2539.1237113402062,88.30721649484535,87.82783505154639,3.4691687090229983,-128.51328995750822,-4.135807454720151,1,9,10,0.0,230.0,77.0,0,0,29.70841889117043
"Musgrove, Joe",2022-08-26,77,2561.2077922077924,87.65324675324676,87.47402597402598,3.1099509875501457,-127.6463486406021,-4.3537627435092325,1,10,11,0.0,230.0,77.0,0,0,29.724845995893222
"Musgrove, Joe",2022-08-31,98,2552.918367346939,87.92040816326531,87.6795918367347,3.495618483413889,-127.9833532038884,-5.004439513251564,1,11,12,0.0,230.0,77.0,0,0,29.738535249828885
"Musgrove, Joe",2022-09-06,99,2559.2727272727275,87.12626262626263,86.77070707070706,3.440760879917379,-126.80555373227092,-3.808745554288521,1,12,13,0.0,230.0,77.0,0,0,29.754962354551676
"Musgrove, Joe",2022-09-11,77,2600.116883116883,87.33766233766234,86.85324675324675,3.419127605572501,-127.10381549793432,-3.7959070667541432,1,13,14,0.0,230.0,77.0,0,0,29.76865160848734
"Musgrove, Joe",2022-09-17,95,2573.757894736842,88.1136842105263,87.50631578947369,3.9798567717005535,-128.1711624065636,-4.827450541200889,1,14,15,0.0,230.0,77.0,0,0,29.78507871321013
"Musgrove, Joe",2022-09-22,72,2562.958333333333,88.475,87.78611111111111,4.057404769496227,-128.67005680204397,-4.595230364475821,1,15,16,0.0,230.0,77.0,0,0,29.79876796714579
"Musgrove, Joe",2022-09-28,106,2610.5943396226417,87.50943396226415,86.93113207547171,3.8428988160174735,-127.31022114307224,-3.718134612942813,1,16,17,0.0,230.0,77.0,0,0,29.815195071868583
"Musgrove, Joe",2022-10-03,85,2592.164705882353,88.48705882352941,87.78235294117647,3.841561041130396,-128.68942582415957,-4.695552494400033,1,17,18,0.0,230.0,77.0,0,0,29.828884325804243
"Musgrove, Joe",2022-10-09,86,2734.546511627907,89.22325581395349,88.93023255813954,3.721898710019571,-129.8518879092267,-4.952421641147777,1,18,19,0.0,230.0,77.0,0,0,29.845311430527037
"Musgrove, Joe",2022-10-15,101,2728.29702970297,88.24059405940594,87.85841584158416,3.5943840666749525,-128.4147017611257,-4.092393199835728,1,19,20,0.0,230.0,77.0,0,0,29.861738535249827
